merchant_id,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag
MCH8365,5,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,786.29,ACTIVE | INACTIVE,MISCELLANEOUS | MISC_RETAIL | RETAIL | TELECOM,2,4,0,0,True
MCH8369,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1293.0800000000002,ACTIVE,APPAREL | PHARMACIES,1,2,0,0,True
MCH8370,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,4131,MULTIPLE_VALUES,MULTIPLE_VALUES,556.2049999999999,ACTIVE,TRANSPORT | TRANSPRT,1,2,0,0,True
MCH8372,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2622.95,ACTIVE,PHARMACY | TELECOM,1,2,0,0,True
MCH8374,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,835.1949999999999,ACTIVE,BOOKS | FASHION,1,2,0,0,True
MCH8377,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1359.8600000000001,ACTIVE,DEPARTMENT_STORES | TRANSPORT,1,2,0,0,True
MCH8379,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,410.075,ACTIVE | SUSPENDED,BOOKS | PHARMACY,2,2,0,1,True
MCH8380,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5160.175,ACTIVE,HOTEL_LODGING | PHONE_SERVICE | TRAVEL,1,3,1,0,True
MCH8384,1,"Tella, Batra and Baral",DEPARTMENT_STORES,INDIVIDUAL,ACTIVE,5311,JALANDAR,PUNJAB,,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH8385,1,Thaker-Hegde,EATING_PLACE,PARTNERSHIP,ACTIVE,5812,AMRITSAR,PUNJAB,2913.48,ACTIVE,EATING_PLACE,1,1,0,0,False
MCH8389,1,Thaman Group,RESTAURANTS,INDIVIDUAL,INACTIVE,UNKNOWN,MUMBAI,MAHARASHTRA,1716.78,INACTIVE,RESTAURANTS,1,1,1,0,False
MCH8390,1,"Thakkar, Babu and Nagi",TRANSPRT,PRIVATE_LIMITED,ACTIVE,4131,HYD,TELANGANA,2159.57,ACTIVE,TRANSPRT,1,1,0,0,False
MCH8391,1,Talwar-Bhasin,GARMENTS,INDIVIDUAL,ACTIVE,MISC,LUDHIANA,PUNJAB,2052.0,ACTIVE,GARMENTS,1,1,1,0,False
MCH8393,1,Salvi LLC,HOTELS,PARTNERSHIP,ACTIVE,7011,JALANDHAR,PUNJAB,1230.0,ACTIVE,HOTELS,1,1,0,0,False
MCH8399,1,"La11a, Wadhwa and Bhardwaj",RESTAURANTS,PRIVATE_LIMITED,ACTIVE,MISC,KOLKATA,WEST_BENGAL,1773.81,ACTIVE,RESTAURANTS,1,1,1,0,False
MCH8400,1,Banerjee Inc,RESTAURANTS,SOLE_PROPRIETOR,ACTIVE,5812,LUCKNOW,UTTAR_PRADESH,,ACTIVE,RESTAURANTS,1,1,0,0,False
MCH8401,2,Pandey PLC,HOSPITALITY,PARTNERSHIP,MULTIPLE_VALUES,,CHENNAI,TAMIL_NADU,625.0,ACTIVE | INACTIVE,HOSPITALITY,2,1,2,0,True
MCH8405,1,Roy Ltd,GARMENTS,PRIVATE_LIMITED,INACTIVE,,KOLKATA,WEST_BENGAL,1147.53,INACTIVE,GARMENTS,1,1,1,0,False
MCH8407,1,Dey Group,TRANSPORT,INDIVIDUAL,ACTIVE,4131,LUCKNOW,UTTAR_PRADESH,2726.27,ACTIVE,TRANSPORT,1,1,0,0,False
MCH8409,1,"Dua, Naidu and Agate",TRAVEL,INDIVIDUAL,ACTIVE,4131,MUMBAY,MAHARASHTRA,1474.83,ACTIVE,TRAVEL,1,1,0,0,False
MCH8410,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,893.08,ACTIVE,BOOK_STORE | GROCERY_STORES | TRANSPORTATION,1,3,0,0,True
MCH8411,1,Chopra Group,EATING_PLACE,PRIVATE_LIMITED,INACTIVE,,JALANDAR,PUNJAB,1067.4,INACTIVE,EATING_PLACE,1,1,1,0,False
MCH8412,1,Sachdeva-Mutti,DEPARTMENT_STORE,PRIVATE_LIMITED,ACTIVE,5311,BENGALURU,KARNATAKA,2327.41,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH8413,1,"Mammen,ParmerandChandra",MOBILE_RECHARGE,SOLE_PROPRIETOR,ACTIVE,4814,BANGALORE,KARNATAKA,,ACTIVE,MOBILE_RECHARGE,1,1,0,0,False
MCH8416,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PRIVATE_LIMITED,ACTIVE,5411,MULTIPLE_VALUES,MULTIPLE_VALUES,2774.0150000000003,ACTIVE,GROCERY | KIRANA,1,2,0,0,True
MCH8417,1,Bhalla-Batta,DEPARTMENT_STORE,PARTNERSHIP,ACTIVE,5311,BENGALURU,KARNATAKA,544.37,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH8418,1,Jaggi Inc,HOTEL_LODGING,INDIVIDUAL,INACTIVE,07011,PUNE,MAHARASHTRA,,INACTIVE,HOTEL_LODGING,1,1,1,0,False
MCH8419,1,Nigam Inc,PHONE_SERVICE,SOLE_PROPRIETOR,ACTIVE,4814,ASR,PUNJAB,462.51,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH8421,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PRIVATE_LIMITED,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,789.725,ACTIVE | SUSPENDED,RESTAURANT | TRANSPRT,2,2,0,1,True
MCH8422,1,Kakar-Bera,GARMENTS,SOLE_PROPRIETOR,ACTIVE,5699,AMRITSAR,PUNJAB,661.76,ACTIVE,GARMENTS,1,1,0,0,False
MCH8423,1,Balasubramanian and Sons,GROCERY_STORE,PRIVATE_LIMITED,ACTIVE,05411,BOMBAY,MAHARASHTRA,1838.16,ACTIVE,GROCERY_STORE,1,1,1,0,False
MCH8425,1,"Bhatnagar,ComarandHans",HOTELS,INDIVIDUAL,ACTIVE,7011,JALANDAR,PUNJAB,637.53,ACTIVE,HOTELS,1,1,0,0,False
MCH8427,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,429.8,ACTIVE | SUSPENDED,BOOKS | CLOTHING | STATIONERY,2,3,0,2,True
MCH8428,1,"Keer, Batra and Kapadia",HOTEL,PARTNERSHIP,ACTIVE,7011,JALANDAR,PUNJAB,2475.47,ACTIVE,HOTEL,1,1,0,0,False
MCH8431,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1715.36,ACTIVE,GROCERIES | MEDICAL | TRANSPORTATION,1,3,0,0,True
MCH8432,1,Lad Inc,BOOK_STORE,PRIVATE_LIMITED,ACTIVE,5942,DILLI,DELHI,394.7,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH8433,1,"Gill, Taneja and Bhardwaj",GROCERY,INDIVIDUAL,SUSPENDED,05411,LUCKNOW,UTTAR_PRADESH,5465.01,SUSPENDED,GROCERY,1,1,1,1,False
MCH8435,1,Bajwa-Sandhu,GARMENTS,INDIVIDUAL,ACTIVE,5699,JAIPUR,RAJASTHAN,,ACTIVE,GARMENTS,1,1,0,0,False
MCH8436,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1427.93,ACTIVE,BOOK_STORE | HOTEL | MOBILE_RECHARGE | OTHER,1,4,0,0,True
MCH8437,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1071.95,ACTIVE | INACTIVE,EATING_PLACE | HOTEL_LODGING,2,2,0,0,True
MCH8439,1,Bala and Sons,PHARMACIES,INDIVIDUAL,ACTIVE,5912,JALANDHAR,PUNJAB,1591.75,ACTIVE,PHARMACIES,1,1,0,0,False
MCH8440,1,"Chacko, Natarajan and Menon",OTHER,INDIVIDUAL,ACTIVE,5999,MUMBAI,MAHARASHTRA,775.41,ACTIVE,OTHER,1,1,0,0,False
MCH8445,1,CHAND INC,MISCELLANEOUS,PARTNERSHIP,ACTIVE,5999,JPR,RAJASTHAN,2873.41,ACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH8446,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1024.12,ACTIVE | INACTIVE,MISCELLANEOUS | PHARMACIES,2,2,0,0,True
MCH8448,1,"Roy, Parekh and Ratti",HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,7011,JAIPUR,RAJASTHAN,364.74,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH8449,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5912,MULTIPLE_VALUES,MULTIPLE_VALUES,290.11,ACTIVE,PHARMACIES | RESTAURANTS,1,2,1,0,True
MCH8450,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5912,MULTIPLE_VALUES,MULTIPLE_VALUES,2472.47,ACTIVE,MEDICAL | MISCELLANEOUS,1,2,1,0,True
MCH8451,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1035.52,ACTIVE,FOOD_SERVICES | TELECOM,1,2,0,0,True
MCH8453,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,AMRITSAR,PUNJAB,498.085,ACTIVE,GARMENTS | GROCERY,1,2,0,0,True
MCH8455,1,Chauhan-Raju,DEPT_STORE,PRIVATE_LIMITED,ACTIVE,5311,POONA,MAHARASHTRA,1832.78,ACTIVE,DEPT_STORE,1,1,0,0,False
MCH8456,1,Srinivasan and Sons,KIRANA,INDIVIDUAL,ACTIVE,5411,JALANDAR,PUNJAB,3454.0,ACTIVE,KIRANA,1,1,0,0,False
MCH8460,1,Luthra PLC,DEPT_STORE,PRIVATE_LIMITED,ACTIVE,MISC,JPR,RAJASTHAN,2927.81,ACTIVE,DEPT_STORE,1,1,1,0,False
MCH8464,1,"Kapadia, Sarin and Bhargava",GROCERY,SOLE_PROPRIETOR,ACTIVE,5411,LUDHIANA,PUNJAB,1536.1,ACTIVE,GROCERY,1,1,0,0,False
MCH8466,1,dani plc,RETAIL_OTHER,SOLE_PROPRIETOR,ACTIVE,5999,LKO,UTTAR_PRADESH,1946.42,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH8467,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5912,MULTIPLE_VALUES,MULTIPLE_VALUES,2059.045,ACTIVE | INACTIVE,GROCERY_STORES | MEDICAL_STORE,2,2,1,0,True
MCH8470,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5699,MULTIPLE_VALUES,MULTIPLE_VALUES,1203.0,ACTIVE,FASHION | TRANSPRT,1,2,1,0,True
MCH8472,1,Guha-Sandhu,PHONE_SERVICE,PARTNERSHIP,ACTIVE,4814,AMRITSAR,PUNJAB,1828.57,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH8473,1,"Tella, Dara and Krish",PHONE_SERVICE,PRIVATE_LIMITED,ACTIVE,4814,MUMBAI,MAHARASHTRA,320.84,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH8475,1,"Karpe, Iyer and Gole",STATIONERY,PRIVATE_LIMITED,ACTIVE,5942,BENGALURU,KARNATAKA,2426.04,ACTIVE,STATIONERY,1,1,0,0,False
MCH8480,1,Doshi-Sarin,TRANSPORTATION,INDIVIDUAL,ACTIVE,4131,PUNE,MAHARASHTRA,,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH8481,1,"Dixit,GeraandGara",BUS_TAXI,SOLE_PROPRIETOR,ACTIVE,4131,JPR,RAJASTHAN,1730.88,ACTIVE,BUS_TAXI,1,1,0,0,False
MCH8484,1,"Grover, Swamy and Johal",MEDICAL_STORE,PRIVATE_LIMITED,SUSPENDED,5912,KOLKATA,WEST_BENGAL,1273.08,SUSPENDED,MEDICAL_STORE,1,1,0,1,False
MCH8489,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1728.835,ACTIVE,HOTEL | MEDICAL,1,2,1,0,True
MCH8490,1,SEKHON-CHADHA,GARMENTS,SOLE_PROPRIETOR,INACTIVE,05699,DILLI,DELHI,,INACTIVE,GARMENTS,1,1,1,0,False
MCH8492,1,Narayan Gr0up,TELECOM,INDIVIDUAL,INACTIVE,4814,CALCUTTA,WEST_BENGAL,,INACTIVE,TELECOM,1,1,0,0,False
MCH8493,1,BUCH INC,MEDICAL_STORE,INDIVIDUAL,ACTIVE,5912,CHENNAI,TAMIL_NADU,2394.24,ACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH8496,1,Sandhu PLC,BOOK_STORE,PARTNERSHIP,INACTIVE,5942,HYDERABAD,TELANGANA,,INACTIVE,BOOK_STORE,1,1,0,0,False
MCH8497,1,"Pandey, Dutta and Thakkar",EATING_PLACE,PRIVATE_LIMITED,ACTIVE,5812,NEW_DELHI,DELHI,802.0,ACTIVE,EATING_PLACE,1,1,0,0,False
MCH8501,1,Koshy-Mukherjee,HOTELS,PARTNERSHIP,ACTIVE,7011,HYDERABAD,TELANGANA,3180.8,ACTIVE,HOTELS,1,1,0,0,False
MCH8504,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5411,MULTIPLE_VALUES,MULTIPLE_VALUES,2598.63,ACTIVE,GROCERIES | KIRANA,1,2,1,0,True
MCH8505,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,811.55,ACTIVE,BOOK_STORE | DEPT_STORE | GROCERY_STORE,1,3,0,0,True
MCH8506,1,"HANDA, SAHNI AND SAWHNEY",TELECOM,PARTNERSHIP,ACTIVE,4814,HYDERABAD,TELANGANA,339.0,ACTIVE,TELECOM,1,1,0,0,False
MCH8508,1,"Iyengar,GillandTella",OTHER,PRIVATE_LIMITED,ACTIVE,5999,CHENNAI,TAMIL_NADU,1985.47,ACTIVE,OTHER,1,1,0,0,False
MCH8509,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,605.5550000000001,ACTIVE | INACTIVE,CLOTHING | DEPT_STORE | GROCERY,2,3,0,0,True
MCH8511,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,KOLKATA,WEST_BENGAL,2755.62,ACTIVE,GROCERY | TRAVEL,1,2,0,0,True
MCH8512,1,Luthra-Bhasin,TRANSPORTATION,SOLE_PROPRIETOR,ACTIVE,4131,LUCKNOW,UTTAR_PRADESH,2579.73,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH8517,1,"Bandi, Bir and Buch",CHEMIST,INDIVIDUAL,ACTIVE,5912,DILLI,DELHI,2544.34,ACTIVE,CHEMIST,1,1,0,0,False
MCH8518,1,Srivastava-Parsa,FASHION,INDIVIDUAL,ACTIVE,5699,JAIPUR,RAJASTHAN,191.84,ACTIVE,FASHION,1,1,0,0,False
MCH8521,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1708.275,ACTIVE | SUSPENDED,DEPARTMENT_STORES | FOOD,2,2,0,1,True
MCH8525,1,Bah1-Mangat,HOTELS,INDIVIDUAL,INACTIVE,7011,MUMBAI,MAHARASHTRA,444.54,INACTIVE,HOTELS,1,1,0,0,False
MCH8527,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,128.48,ACTIVE,KIRANA | PHARMACY,1,2,1,0,True
MCH8529,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1269.3049999999998,ACTIVE | INACTIVE,PHONE_SERVICE | STATIONERY,2,2,0,0,True
MCH8530,1,Chopra-Khanna,DEPARTMENT_STORES,PARTNERSHIP,ACTIVE,5311,HYDERABAD,TELANGANA,442.28,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH8536,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MAHARASHTRA,1742.475,ACTIVE,RETAIL | TELECOM,1,2,1,0,True
MCH8537,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1072.34,ACTIVE | INACTIVE,GROCERY | TRAVEL,2,2,0,0,True
MCH8539,1,Arya-Char,APPAREL,SOLE_PROPRIETOR,ACTIVE,5699,MADRAS,TAMIL_NADU,3012.9,ACTIVE,APPAREL,1,1,0,0,False
MCH8540,1,Tiwari Ltd,OTHER,SOLE_PROPRIETOR,ACTIVE,5999,JAIPUR,RAJASTHAN,,ACTIVE,OTHER,1,1,0,0,False
MCH8545,1,Taneja and Sons,KIRANA,PRIVATE_LIMITED,ACTIVE,5411,JAIPUR,RAJASTHAN,1926.0,ACTIVE,KIRANA,1,1,0,0,False
MCH8546,1,jani plc,DEPARTMENT_STORE,PARTNERSHIP,ACTIVE,5311,CALCUTTA,WEST_BENGAL,1691.74,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH8548,1,Karpe Ltd,FOOD,PARTNERSHIP,ACTIVE,5812,NEW_DELHI,DELHI,699.0,ACTIVE,FOOD,1,1,0,0,False
MCH8549,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,1130.69,ACTIVE,DEPARTMENT_STORE | TELECOM,1,2,0,0,True
MCH8550,1,Nayar Ltd,PHONE_SERVICE,PARTNERSHIP,ACTIVE,,JALANDAR,PUNJAB,1649.78,ACTIVE,PHONE_SERVICE,1,1,1,0,False
MCH8551,1,Sule-Ganesh,CLOTHING,INDIVIDUAL,ACTIVE,5699,KOLKATA,WEST_BENGAL,1452.12,ACTIVE,CLOTHING,1,1,0,0,False
MCH8552,1,"Manne, Manda and Toor",TRAVEL,SOLE_PROPRIETOR,ACTIVE,4131,PUNE,MAHARASHTRA,,ACTIVE,TRAVEL,1,1,0,0,False
MCH8553,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,893.965,ACTIVE | INACTIVE,GROCERY_STORES | PHONE_SERVICE,2,2,0,0,True
MCH8554,1,MANGAT PLC,MISCELLANEOUS,SOLE_PROPRIETOR,INACTIVE,5999,MUMBAI,MAHARASHTRA,,INACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH8555,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PRIVATE_LIMITED,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1643.0,ACTIVE,BOOK_STORE | OTHER,1,2,0,0,True
MCH8556,1,"Rout, Dhillon and Sinha",BOOK_STORE,SOLE_PROPRIETOR,ACTIVE,5942,JAIPUR,RAJASTHAN,,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH8558,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1895.53,ACTIVE,MOBILE_RECHARGE | RETAIL,1,2,1,0,True
MCH8559,1,"Gokhale, Dugal and Pradhan",EATING_PLACE,PRIVATE_LIMITED,SUSPENDED,5812,PUNE,MAHARASHTRA,2171.47,SUSPENDED,EATING_PLACE,1,1,0,1,False
MCH8561,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MAHARASHTRA,2670.2250000000004,ACTIVE,CHEMIST | CLOTHING,1,2,1,0,True
MCH8562,1,Radhakrishnan-Apte,FOOD,PRIVATE_LIMITED,ACTIVE,05812,CHENNAI,TAMIL_NADU,1647.0,ACTIVE,FOOD,1,1,1,0,False
MCH8563,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5411,MULTIPLE_VALUES,MAHARASHTRA,1164.06,ACTIVE | SUSPENDED,GROCERY_STORE | RESTAURANTS,2,2,1,1,True
MCH8565,1,"MAMMEN, MODI AND SANKAR",RESTAURANTS,SOLE_PROPRIETOR,ACTIVE,5812,JPR,RAJASTHAN,609.89,ACTIVE,RESTAURANTS,1,1,0,0,False
MCH8566,1,Magar-Kota,TRANSPRT,PARTNERSHIP,ACTIVE,4131,ASR,PUNJAB,1353.18,ACTIVE,TRANSPRT,1,1,0,0,False
MCH8568,1,Krishna-Agrawal,MOBILE_RECHARGE,PARTNERSHIP,INACTIVE,4814,KOLKATA,WEST_BENGAL,412.1,INACTIVE,MOBILE_RECHARGE,1,1,0,0,False
MCH8569,1,Tara Ltd,FOOD,INDIVIDUAL,ACTIVE,5812,LUCKNOW,UTTAR_PRADESH,1022.19,ACTIVE,FOOD,1,1,0,0,False
MCH8570,1,Reddy Ltd,BOOKS_STATIONERY,PARTNERSHIP,ACTIVE,5942,HYDERABAD,TELANGANA,528.1,ACTIVE,BOOKS_STATIONERY,1,1,0,0,False
MCH8571,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,729.515,ACTIVE,BUS_TAXI | PHONE_SERVICE,1,2,1,0,True
MCH8572,1,"Sheth,SethandKulkarni",PHONE_SERVICE,INDIVIDUAL,ACTIVE,4814,JAIPUR,RAJASTHAN,4326.0,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH8574,1,vohra group,MEDICAL_STORE,INDIVIDUAL,INACTIVE,5912,JAIPUR,RAJASTHAN,,INACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH8575,1,"Doctor, Merchant and Bhatti",TELECOM,PARTNERSHIP,ACTIVE,4814,CALCUTTA,WEST_BENGAL,2693.45,ACTIVE,TELECOM,1,1,0,0,False
MCH8578,1,Bhatt LLC,TRANSPRT,SOLE_PROPRIETOR,INACTIVE,4131,POONA,MAHARASHTRA,2462.04,INACTIVE,TRANSPRT,1,1,0,0,False
MCH8579,1,OM LLC,DEPARTMENT_STORES,SOLE_PROPRIETOR,ACTIVE,5311,BLR,KARNATAKA,3034.67,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH8581,1,"Sundaram, Sekhon and Andra",HOTEL,PARTNERSHIP,ACTIVE,7011,JALANDAR,PUNJAB,953.97,ACTIVE,HOTEL,1,1,0,0,False
MCH8588,1,"Kala, Kant and Gola",BUS_TAXI,INDIVIDUAL,ACTIVE,,CHENNAI,TAMIL_NADU,,ACTIVE,BUS_TAXI,1,1,1,0,False
MCH8591,1,Dutta and Sons,MISC_RETAIL,INDIVIDUAL,ACTIVE,5999,KOLKATA,WEST_BENGAL,2731.17,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH8592,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1002.86,ACTIVE | SUSPENDED,CHEMIST | MOBILE_RECHARGE | STATIONERY,2,3,0,1,True
MCH8597,1,Hayre-Badami,FOOD,PRIVATE_LIMITED,ACTIVE,5812,AMRITSAR,PUNJAB,1847.81,ACTIVE,FOOD,1,1,0,0,False
MCH8598,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,05812,MULTIPLE_VALUES,MULTIPLE_VALUES,1295.1750000000002,ACTIVE,BOOKS | FOOD_SERVICES,1,2,2,0,True
MCH8600,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,858.3199999999999,ACTIVE,GROCERIES | RESTAURANTS,1,2,1,0,True
MCH8601,1,CHAHAL-PAREKH,FOOD,PRIVATE_LIMITED,ACTIVE,5812,ASR,PUNJAB,,ACTIVE,FOOD,1,1,0,0,False
MCH8602,1,Raghavan-Ah1uwa1ia,GROCERIES,INDIVIDUAL,ACTIVE,5411,MADRAS,TAMIL_NADU,,ACTIVE,GROCERIES,1,1,0,0,False
MCH8603,2,mane ltd,RESTAURANT,SOLE_PROPRIETOR,ACTIVE,5812,LUDHIANA,PUNJAB,258.46,ACTIVE,RESTAURANT,1,1,0,0,False
MCH8606,1,Prabhakar Ltd,BOOK_STORE,PARTNERSHIP,ACTIVE,5942,MUMBAY,MAHARASHTRA,602.72,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH8607,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2981.0,ACTIVE,CLOTHING | GROCERY | TELECOM,1,3,0,0,True
MCH8610,1,Pandey and Sons,RETAIL_OTHER,SOLE_PROPRIETOR,ACTIVE,5999,BENGALURU,KARNATAKA,1014.0,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH8612,1,KURIAN-GODA,EATING_PLACE,SOLE_PROPRIETOR,ACTIVE,5812,BOMBAY,MAHARASHTRA,1133.93,ACTIVE,EATING_PLACE,1,1,0,0,False
