user_id,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag
USR82859,1,VERIFIED,1,LOW,1,0,0,0,47332.0,LUDHIANA,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR82860,1,VERIFIED,1,LOW,1,0,0,0,,JPR,SALARIED,0,0,VERIFIED,LOW,2024-06-18 00:00:00,False
USR82861,1,VERIFIED,1,MEDIUM,1,0,0,0,6689.0,LKO,RETIRED,0,0,VERIFIED,MEDIUM,2025-11-19 00:00:00,False
USR82864,1,VERIFIED,1,LOW,1,0,0,0,,DELHI,UNEMPLOYED,0,1,VERIFIED,LOW,2024-06-29 00:00:00,False
USR82865,1,VERIFIED,1,LOW,1,0,0,0,27297.0,JALANDHAR,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR82870,1,PENDING,1,MEDIUM,1,0,0,1,,LUCKNOW,RETIRED,0,0,PENDING,MEDIUM,,False
USR82872,1,VERIFIED,1,LOW,1,0,0,0,16959.0,MUMBAI,FARMER,0,1,VERIFIED,LOW,2025-07-17 17:04:23,False
USR82879,1,VERIFIED,1,LOW,1,0,0,0,22449.0,JALANDAR,UNEMPLOYED,0,0,VERIFIED,LOW,2025-06-09 00:00:00,False
USR82890,1,PENDING,1,MEDIUM,1,0,0,1,46490.0,MUMBAI,FARMER,0,0,PENDING,MEDIUM,2024-08-06 00:00:00,False
USR82892,1,VERIFIED,1,LOW,1,0,0,0,24099.0,POONA,FARMER,1,0,VERIFIED,LOW,,False
USR82895,1,VERIFIED,1,MEDIUM,1,0,0,0,9788.0,BENGALURU,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2025-11-11 05:10:53,False
USR82897,1,VERIFIED,1,MEDIUM,1,0,0,0,13835.0,BENGALURU,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2024-11-20 00:00:00,False
USR82900,1,VERIFIED,1,LOW,1,0,0,0,25542.0,CHENNAI,FREELANCER,0,0,VERIFIED,LOW,2025-08-16 07:20:47,False
USR82905,1,VERIFIED,1,UNKNOWN,1,0,0,0,,MUMBAI,STUDENT,0,0,VERIFIED,UNKNOWN,2024-06-16 00:00:00,False
USR82907,1,VERIFIED,1,LOW,1,0,0,0,12.2,JAIPUR,FREELANCER,0,0,VERIFIED,LOW,,False
USR82908,1,VERIFIED,1,LOW,1,0,0,0,12973.0,JALANDAR,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR82912,1,VERIFIED,1,LOW,1,0,0,0,66302.0,MUMBAI,FARMER,0,0,VERIFIED,LOW,2026-01-15 20:19:00,False
USR82915,1,VERIFIED,1,LOW,1,0,0,0,55073.0,BANGALORE,BUSINESS_OWNER,0,0,VERIFIED,LOW,2024-02-19 00:00:00,False
USR82916,1,VERIFIED,1,LOW,1,0,0,0,34501.0,CHENNAI,FARMER,0,1,VERIFIED,LOW,2025-05-20 00:00:00,False
USR82917,1,PENDING,1,LOW,1,0,0,1,40.6,LUCKNOW,GIG_WORKER,0,0,PENDING,LOW,2026-02-13 15:17:22,False
USR82921,2,PENDING | VERIFIED,2,MEDIUM,1,0,0,1,18471.0,LUCKNOW,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2024-05-12 13:47:31,True
USR82922,1,VERIFIED,1,LOW,1,0,0,0,26312.0,JALANDHAR,RETIRED,0,1,VERIFIED,LOW,2026-03-13 00:00:00,False
USR82925,2,VERIFIED,1,LOW,1,0,0,0,24342.5,CALCUTTA | MADRAS,FARMER | SELF_EMPLOYED,0,2,VERIFIED,LOW,2026-01-13 00:00:00,False
USR82926,2,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,10201.5,HYDERABAD | LUCKNOW,GIG_WORKER,0,0,REJECTED,MEDIUM,,True
USR82929,1,VERIFIED,1,LOW,1,0,0,0,14599.0,HYDERABAD,SALARIED,0,0,VERIFIED,LOW,2025-02-16 00:00:00,False
USR82930,1,VERIFIED,1,LOW,1,0,0,0,24987.0,LUCKNOW,RETIRED,0,0,VERIFIED,LOW,,False
USR82931,2,VERIFIED,1,MEDIUM,1,0,0,0,16165.0,JALANDHAR | MUMBAI,BUSINESS_OWNER | RETIRED,0,1,VERIFIED,MEDIUM,2025-08-06 18:15:19,False
USR82936,1,VERIFIED,1,HIGH,1,0,1,0,12185.0,JAIPUR,FREELANCER,1,0,VERIFIED,HIGH,,False
USR82938,1,VERIFIED,1,LOW,1,0,0,0,30950.0,MADRAS,GIG_WORKER,1,1,VERIFIED,LOW,2026-03-02 00:00:00,False
USR82948,1,VERIFIED,1,LOW,1,0,0,0,16476.0,BENGALURU,STUDENT,1,0,VERIFIED,LOW,2025-07-22 00:00:00,False
USR82949,1,VERIFIED,1,MEDIUM,1,0,0,0,,JALANDHAR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR82951,1,VERIFIED,1,MEDIUM,1,0,0,0,58984.0,JALANDHAR,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,,False
USR82952,1,VERIFIED,1,LOW,1,0,0,0,,DELHI,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR82955,3,VERIFIED,1,LOW,1,0,0,0,31170.0,CHENNAI | KOLKATA | PUNE,FREELANCER | SELF_EMPLOYED | STUDENT,0,1,VERIFIED,LOW,2025-02-22 00:00:00,False
USR82956,1,VERIFIED,1,LOW,1,0,0,0,48818.0,POONA,UNEMPLOYED,0,0,VERIFIED,LOW,2025-12-30 20:09:00,False
USR82959,2,VERIFIED,1,LOW,1,0,0,0,16974.0,JAIPUR | PUNE,GIG_WORKER | SELF_EMPLOYED,1,0,VERIFIED,LOW,2026-03-16 00:00:00,False
USR82961,1,VERIFIED,1,LOW,1,0,0,0,9636.0,JPR,STUDENT,0,1,VERIFIED,LOW,2025-10-27 17:45:00,False
USR82963,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,17830.0,BLR | JALANDHAR,GIG_WORKER | SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2025-10-30 00:00:00,True
USR82965,1,VERIFIED,1,LOW,1,0,0,0,14242.0,BANGALORE,SALARIED,0,0,VERIFIED,LOW,2024-12-13 18:34:43,False
USR82973,1,VERIFIED,1,LOW,1,0,0,0,,BENGALURU,UNEMPLOYED,0,0,VERIFIED,LOW,2024-05-19 00:00:00,False
USR82974,1,REJECTED,1,LOW,1,1,0,0,18103.0,JALANDAR,BUSINESS_OWNER,0,0,REJECTED,LOW,2025-03-02 00:00:00,False
USR82975,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,51355.0,MUMBAI,SELF_EMPLOYED,0,0,REJECTED,MEDIUM,2025-09-29 00:00:00,True
USR82977,1,VERIFIED,1,MEDIUM,1,0,0,0,15033.0,CALCUTTA,STUDENT,0,0,VERIFIED,MEDIUM,2025-08-14 00:00:00,False
USR82978,1,VERIFIED,1,HIGH,1,0,1,0,34655.0,JALANDHAR,SALARIED,1,1,VERIFIED,HIGH,2024-03-14 00:00:00,False
USR82981,1,REJECTED,1,UNKNOWN,1,1,0,0,14680.0,LUDHIANA,RETIRED,0,0,REJECTED,UNKNOWN,2025-10-23 19:38:47,False
USR82990,1,VERIFIED,1,LOW,1,0,0,0,21748.0,LDH,BUSINESS_OWNER,0,0,VERIFIED,LOW,2024-07-22 00:00:00,False
USR82999,2,VERIFIED,1,MEDIUM,1,0,0,0,26859.0,HYDERABAD,SELF_EMPLOYED,0,2,VERIFIED,MEDIUM,,False
USR83001,1,VERIFIED,1,LOW,1,0,0,0,32372.0,MUMBAI,FARMER,0,0,VERIFIED,LOW,2024-04-13 00:00:00,False
USR83005,1,VERIFIED,1,LOW,1,0,0,0,22868.0,PUNE,SELF_EMPLOYED,1,0,VERIFIED,LOW,2025-08-22 00:00:00,False
USR83008,2,VERIFIED,1,HIGH | LOW,2,0,1,0,41486.5,JPR | LUDHIANA,FARMER | GIG_WORKER,0,0,VERIFIED,HIGH,2026-02-18 00:00:00,True
USR83011,3,PENDING | REJECTED | VERIFIED,3,LOW | MEDIUM,2,1,0,1,14023.05,AMRITSAR | ASR | HYDERABAD,BUSINESS_OWNER | FARMER | SALARIED,0,0,PENDING,MEDIUM,2025-05-04 00:00:00,True
USR83012,1,VERIFIED,1,MEDIUM,1,0,0,0,22681.0,JAIPUR,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR83021,1,VERIFIED,1,LOW,1,0,0,0,26.3,DILLI,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR83030,1,VERIFIED,1,LOW,1,0,0,0,41023.0,KOLKATA,BUSINESS_OWNER,0,0,VERIFIED,LOW,,False
USR83033,1,VERIFIED,1,LOW,1,0,0,0,88213.0,AMRITSAR,FARMER,0,1,VERIFIED,LOW,2024-07-29 00:00:00,False
USR83034,1,VERIFIED,1,MEDIUM,1,0,0,0,,HYD,GIG_WORKER,0,0,VERIFIED,MEDIUM,2025-01-16 00:00:00,False
USR83035,1,VERIFIED,1,MEDIUM,1,0,0,0,30576.0,JALANDHAR,FREELANCER,0,1,VERIFIED,MEDIUM,2024-06-18 00:00:00,False
USR83041,1,VERIFIED,1,MEDIUM,1,0,0,0,,POONA,GIG_WORKER,0,0,VERIFIED,MEDIUM,2024-09-12 09:01:06,False
USR83042,1,VERIFIED,1,MEDIUM,1,0,0,0,19010.0,PUNE,FREELANCER,0,0,VERIFIED,MEDIUM,2024-07-30 10:31:27,False
USR83043,2,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,93580.0,JAIPUR | LKO,FARMER | STUDENT,0,1,REJECTED,LOW,2025-10-04 00:00:00,True
USR83048,1,PENDING,1,MEDIUM,1,0,0,1,71738.0,KOLKATA,FARMER,1,0,PENDING,MEDIUM,2025-03-31 00:00:00,False
USR83057,1,VERIFIED,1,MEDIUM,1,0,0,0,,HYDERABAD,FARMER,0,0,VERIFIED,MEDIUM,2025-07-15 20:29:00,False
USR83059,1,PENDING,1,LOW,1,0,0,1,37499.0,JALANDHAR,GIG_WORKER,0,1,PENDING,LOW,2024-09-15 00:00:00,False
USR83060,1,VERIFIED,1,LOW,1,0,0,0,25875.0,JAIPUR,FREELANCER,0,1,VERIFIED,LOW,,False
USR83061,1,VERIFIED,1,LOW,1,0,0,0,,CALCUTTA,FREELANCER,0,1,VERIFIED,LOW,,False
USR83062,1,VERIFIED,1,UNKNOWN,1,0,0,0,9.9,BOMBAY,BUSINESS_OWNER,0,0,VERIFIED,UNKNOWN,2024-03-19 00:00:00,False
USR83069,1,REJECTED,1,LOW,1,1,0,0,,BLR,GIG_WORKER,1,0,REJECTED,LOW,2024-03-13 00:00:00,False
USR83074,1,PENDING,1,LOW,1,0,0,1,13266.0,LKO,SALARIED,0,1,PENDING,LOW,2025-05-27 00:00:00,False
USR83080,1,PENDING,1,HIGH,1,0,1,1,27793.0,PUNE,BUSINESS_OWNER,0,0,PENDING,HIGH,2026-03-19 01:20:00,False
USR83081,1,VERIFIED,1,MEDIUM,1,0,0,0,46512.0,LKO,BUSINESS_OWNER,1,1,VERIFIED,MEDIUM,2024-03-11 00:00:00,False
USR83086,1,PENDING,1,LOW,1,0,0,1,,MUMBAI,SELF_EMPLOYED,0,0,PENDING,LOW,2024-09-04 00:00:00,False
USR83088,1,REJECTED,1,LOW,1,1,0,0,69897.0,JALANDAR,FARMER,0,0,REJECTED,LOW,2024-07-31 17:32:00,False
USR83089,1,VERIFIED,1,MEDIUM,1,0,0,0,14330.0,HYDERABAD,FARMER,0,0,VERIFIED,MEDIUM,2024-12-23 00:00:00,False
USR83090,1,PENDING,1,MEDIUM,1,0,0,1,35646.0,DELHI,SALARIED,1,0,PENDING,MEDIUM,2026-03-14 22:19:50,False
USR83091,1,VERIFIED,1,MEDIUM,1,0,0,0,20838.0,AMRITSAR,UNEMPLOYED,0,1,VERIFIED,MEDIUM,2024-12-11 14:47:46,False
USR83093,1,VERIFIED,1,LOW,1,0,0,0,56493.0,LKO,UNEMPLOYED,0,0,VERIFIED,LOW,2026-03-26 00:00:00,False
USR83095,1,VERIFIED,1,LOW,1,0,0,0,,MUMBAI,GIG_WORKER,0,0,VERIFIED,LOW,,False
USR83097,1,VERIFIED,1,LOW,1,0,0,0,18821.0,LDH,STUDENT,1,0,VERIFIED,LOW,2025-05-31 00:00:00,False
USR83103,1,VERIFIED,1,MEDIUM,1,0,0,0,28329.0,LUCKNOW,RETIRED,0,1,VERIFIED,MEDIUM,2025-12-16 00:00:00,False
USR83104,1,VERIFIED,1,HIGH,1,0,1,0,20222.0,HYD,SALARIED,0,0,VERIFIED,HIGH,2026-03-31 00:00:00,False
USR83108,1,VERIFIED,1,MEDIUM,1,0,0,0,,CHENNAI,GIG_WORKER,0,0,VERIFIED,MEDIUM,2024-01-14 04:06:00,False
USR83111,2,VERIFIED,1,LOW,1,0,0,0,,ASR,GIG_WORKER,0,2,VERIFIED,LOW,2024-09-14 00:00:00,False
USR83112,1,VERIFIED,1,LOW,1,0,0,0,26.1,POONA,FARMER,0,0,VERIFIED,LOW,2024-07-21 00:00:00,False
USR83116,3,VERIFIED,1,LOW | MEDIUM,2,0,0,0,28966.0,BANGALORE | KOLKATA | LKO,BUSINESS_OWNER | GIG_WORKER | STUDENT,0,2,VERIFIED,MEDIUM,2024-10-24 20:36:30,True
USR83117,1,VERIFIED,1,LOW,1,0,0,0,39006.0,LKO,SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-04-16 00:00:00,False
USR83119,1,VERIFIED,1,HIGH,1,0,1,0,,CHENNAI,BUSINESS_OWNER,0,1,VERIFIED,HIGH,2025-06-13 01:38:00,False
USR83120,1,PENDING,1,MEDIUM,1,0,0,1,9603.0,AMRITSAR,FREELANCER,0,0,PENDING,MEDIUM,2026-01-01 00:00:00,False
USR83121,1,REJECTED,1,MEDIUM,1,1,0,0,24428.0,CHENNAI,UNEMPLOYED,0,0,REJECTED,MEDIUM,2026-03-05 00:00:00,False
USR83126,1,VERIFIED,1,LOW,1,0,0,0,68683.0,CALCUTTA,FARMER,0,0,VERIFIED,LOW,2024-07-03 00:00:00,False
USR83136,1,REJECTED,1,LOW,1,1,0,0,19.6,LKO,FREELANCER,1,1,REJECTED,LOW,2024-08-19 00:00:00,False
USR83137,2,PENDING | VERIFIED,2,LOW,1,0,0,1,22661.5,JAIPUR,FREELANCER | UNEMPLOYED,2,1,VERIFIED,LOW,2024-05-31 00:00:00,True
USR83138,2,PENDING | VERIFIED,2,MEDIUM | UNKNOWN,2,0,0,1,11759.95,LDH | MUMBAI,SALARIED | SELF_EMPLOYED,0,1,VERIFIED,UNKNOWN,2024-12-26 11:02:00,True
USR83140,2,PENDING | VERIFIED,2,LOW,1,0,0,1,22030.0,JAIPUR,STUDENT,0,0,PENDING,LOW,2024-07-18 00:00:00,True
USR83141,2,PENDING | VERIFIED,2,LOW,1,0,0,1,50376.5,BANGALORE | PUNE,GIG_WORKER | UNEMPLOYED,0,0,PENDING,LOW,2025-09-21 20:28:38,True
USR83143,1,VERIFIED,1,LOW,1,0,0,0,34.0,KOLKATA,UNEMPLOYED,0,0,VERIFIED,LOW,2024-10-15 00:00:00,False
USR83145,1,VERIFIED,1,MEDIUM,1,0,0,0,14780.0,LUCKNOW,FARMER,0,0,VERIFIED,MEDIUM,,False
USR83146,2,VERIFIED,1,LOW,1,0,0,0,14627.5,CHENNAI | PUNE,BUSINESS_OWNER | SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-09-03 08:34:38,False
USR83149,1,PENDING,1,LOW,1,0,0,1,24462.0,PUNE,SALARIED,0,0,PENDING,LOW,2025-06-15 15:59:00,False
USR83153,1,VERIFIED,1,MEDIUM,1,0,0,0,,KOLKATA,RETIRED,0,0,VERIFIED,MEDIUM,2025-12-20 11:27:00,False
USR83155,1,VERIFIED,1,MEDIUM,1,0,0,0,109865.0,BANGALORE,FARMER,0,1,VERIFIED,MEDIUM,,False
USR83158,1,VERIFIED,1,HIGH,1,0,1,0,61212.0,JALANDAR,RETIRED,0,0,VERIFIED,HIGH,2025-07-24 00:00:00,False
USR83159,1,VERIFIED,1,MEDIUM,1,0,0,0,21105.0,DELHI,GIG_WORKER,0,0,VERIFIED,MEDIUM,2024-02-10 01:21:21,False
USR83167,3,PENDING | VERIFIED,2,LOW,1,0,0,1,42688.0,JAIPUR | KOLKATA,FREELANCER,2,1,VERIFIED,LOW,2024-10-31 17:10:58,True
USR83173,1,REJECTED,1,MEDIUM,1,1,0,0,18834.0,MUMBAI,SALARIED,0,0,REJECTED,MEDIUM,2024-04-08 00:00:00,False
USR83174,1,PENDING,1,UNKNOWN,1,0,0,1,,HYDERABAD,UNEMPLOYED,0,1,PENDING,UNKNOWN,2025-09-23 00:00:00,False
USR83176,2,PENDING | VERIFIED,2,MEDIUM,1,0,0,1,8607.6,LUDHIANA | MUMBAI,BUSINESS_OWNER | STUDENT,0,1,PENDING,MEDIUM,2025-08-22 11:16:35,True
USR83178,1,VERIFIED,1,LOW,1,0,0,0,,JAIPUR,SALARIED,0,0,VERIFIED,LOW,2025-11-23 00:00:00,False
USR83179,1,VERIFIED,1,HIGH,1,0,1,0,,JPR,SALARIED,0,0,VERIFIED,HIGH,2026-03-12 00:00:00,False
USR83180,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,21612.5,JALANDAR,GIG_WORKER | UNEMPLOYED,0,0,VERIFIED,LOW,2026-01-03 00:00:00,True
USR83184,1,VERIFIED,1,LOW,1,0,0,0,25680.0,BOMBAY,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR83185,1,VERIFIED,1,LOW,1,0,0,0,61162.0,HYDERABAD,SALARIED,0,0,VERIFIED,LOW,,False
USR83187,1,PENDING,1,LOW,1,0,0,1,18800.0,JAIPUR,SELF_EMPLOYED,0,0,PENDING,LOW,2024-05-16 00:00:00,False
USR83188,2,PENDING | VERIFIED,2,LOW | UNKNOWN,2,0,0,1,19667.0,JAIPUR | PUNE,FREELANCER | UNEMPLOYED,0,0,VERIFIED,UNKNOWN,2026-03-23 15:37:00,True
USR83189,2,PENDING | VERIFIED,2,HIGH | LOW,2,0,1,1,26839.0,HYDERABAD | LDH,SELF_EMPLOYED,0,0,VERIFIED,HIGH,2026-02-09 00:00:00,True
USR83193,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,19061.0,JALANDHAR | LKO,SALARIED | STUDENT,0,0,VERIFIED,LOW,2025-04-21 00:00:00,True
USR83195,1,VERIFIED,1,LOW,1,0,0,0,26105.0,AMRITSAR,UNEMPLOYED,0,0,VERIFIED,LOW,2025-04-25 00:00:00,False
USR83197,1,VERIFIED,1,MEDIUM,1,0,0,0,28786.0,JALANDHAR,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,,False
USR83204,1,VERIFIED,1,HIGH,1,0,1,0,32942.0,ASR,FREELANCER,1,1,VERIFIED,HIGH,,False
USR83207,2,PENDING | VERIFIED,2,HIGH,1,0,2,1,,DELHI,BUSINESS_OWNER,0,0,PENDING,HIGH,2025-02-23 23:31:08,True
USR83219,1,VERIFIED,1,MEDIUM,1,0,0,0,19109.0,AMRITSAR,SALARIED,0,0,VERIFIED,MEDIUM,2024-06-21 11:51:00,False
USR83220,1,VERIFIED,1,LOW,1,0,0,0,43691.0,PUNE,GIG_WORKER,0,0,VERIFIED,LOW,2025-01-18 00:00:00,False
USR83221,1,VERIFIED,1,LOW,1,0,0,0,28143.0,JALANDAR,SALARIED,0,0,VERIFIED,LOW,2024-04-20 08:45:02,False
USR83222,1,VERIFIED,1,MEDIUM,1,0,0,0,51910.0,HYDERABAD,FREELANCER,0,0,VERIFIED,MEDIUM,,False
USR83226,1,VERIFIED,1,UNKNOWN,1,0,0,0,27377.0,LDH,GIG_WORKER,0,0,VERIFIED,UNKNOWN,,False
USR83228,1,VERIFIED,1,MEDIUM,1,0,0,0,30842.0,DILLI,FARMER,0,0,VERIFIED,MEDIUM,2024-10-16 09:53:00,False
USR83233,1,VERIFIED,1,MEDIUM,1,0,0,0,12765.0,HYD,STUDENT,0,1,VERIFIED,MEDIUM,2024-03-15 20:35:18,False
USR83234,1,VERIFIED,1,LOW,1,0,0,0,67904.0,JAIPUR,SELF_EMPLOYED,0,0,VERIFIED,LOW,2026-03-19 00:00:00,False
USR83236,1,VERIFIED,1,LOW,1,0,0,0,67877.0,DILLI,FREELANCER,0,0,VERIFIED,LOW,2024-11-30 00:00:00,False
USR83239,1,VERIFIED,1,MEDIUM,1,0,0,0,19865.0,BLR,STUDENT,1,1,VERIFIED,MEDIUM,2024-12-24 00:00:00,False
USR83241,1,VERIFIED,1,LOW,1,0,0,0,110.4,DELHI,UNEMPLOYED,0,1,VERIFIED,LOW,2024-06-21 17:07:00,False
USR83243,1,VERIFIED,1,MEDIUM,1,0,0,0,20402.0,LUDHIANA,RETIRED,0,0,VERIFIED,MEDIUM,,False
USR83245,1,PENDING,1,HIGH,1,0,1,1,49967.0,JAIPUR,FREELANCER,0,0,PENDING,HIGH,2025-02-11 16:03:41,False
USR83255,1,VERIFIED,1,MEDIUM,1,0,0,0,57225.0,CHENNAI,SALARIED,0,0,VERIFIED,MEDIUM,2025-01-25 00:00:00,False
USR83259,1,VERIFIED,1,LOW,1,0,0,0,,MUMBAI,UNEMPLOYED,0,1,VERIFIED,LOW,,False
USR83260,1,VERIFIED,1,HIGH,1,0,1,0,9939.0,LDH,SALARIED,0,0,VERIFIED,HIGH,,False
USR83266,1,REJECTED,1,LOW,1,1,0,0,20654.0,POONA,SALARIED,0,0,REJECTED,LOW,2025-07-25 00:00:00,False
USR83272,1,VERIFIED,1,LOW,1,0,0,0,61.1,POONA,SALARIED,0,1,VERIFIED,LOW,2024-04-15 06:15:52,False
USR83274,1,VERIFIED,1,HIGH,1,0,1,0,42.1,MUMBAI,FARMER,1,0,VERIFIED,HIGH,2024-02-20 02:33:08,False
USR83276,1,VERIFIED,1,MEDIUM,1,0,0,0,,ASR,SALARIED,0,1,VERIFIED,MEDIUM,2025-06-19 00:00:00,False
USR83279,2,PENDING | VERIFIED,2,MEDIUM,1,0,0,1,24332.0,HYD,GIG_WORKER,0,0,PENDING,MEDIUM,2024-01-26 00:00:00,True
USR83281,1,VERIFIED,1,LOW,1,0,0,0,15485.0,JPR,UNEMPLOYED,1,0,VERIFIED,LOW,2025-11-20 00:00:00,False
USR83282,1,VERIFIED,1,MEDIUM,1,0,0,0,29916.0,HYDERABAD,SALARIED,0,0,VERIFIED,MEDIUM,2025-11-23 00:00:00,False
USR83297,2,VERIFIED,1,MEDIUM,1,0,0,0,,JAIPUR,FARMER,0,0,VERIFIED,MEDIUM,2025-03-27 00:00:00,False
USR83298,1,VERIFIED,1,LOW,1,0,0,0,18432.0,DELHI,SALARIED,1,0,VERIFIED,LOW,2025-05-11 00:00:00,False
USR83299,2,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,48182.5,ASR | DILLI,FREELANCER | UNEMPLOYED,1,1,REJECTED,LOW,2025-01-18 00:00:00,True
USR83300,1,VERIFIED,1,HIGH,1,0,1,0,47799.0,POONA,FREELANCER,0,0,VERIFIED,HIGH,2025-04-18 00:00:00,False
USR83301,2,VERIFIED,1,HIGH | MEDIUM,2,0,1,0,27594.0,HYDERABAD | LUDHIANA,FARMER | GIG_WORKER,0,0,VERIFIED,HIGH,2025-03-10 04:59:22,True
USR83302,2,VERIFIED,1,LOW | UNKNOWN,2,0,0,0,36.3,JAIPUR | JALANDAR,FARMER | SALARIED,1,0,VERIFIED,UNKNOWN,2026-02-27 00:00:00,True
USR83303,1,PENDING,1,MEDIUM,1,0,0,1,26885.0,CALCUTTA,RETIRED,0,0,PENDING,MEDIUM,2026-03-21 00:00:00,False
USR83306,1,VERIFIED,1,LOW,1,0,0,0,30.7,JALANDAR,FREELANCER,0,0,VERIFIED,LOW,2024-05-30 00:00:00,False
USR83310,1,VERIFIED,1,HIGH,1,0,1,0,61676.0,ASR,BUSINESS_OWNER,0,0,VERIFIED,HIGH,2024-09-29 00:00:00,False
USR83311,1,PENDING,1,LOW,1,0,0,1,,JALANDAR,BUSINESS_OWNER,0,0,PENDING,LOW,2025-02-02 00:00:00,False
USR83312,1,VERIFIED,1,MEDIUM,1,0,0,0,29253.0,LUDHIANA,STUDENT,0,0,VERIFIED,MEDIUM,,False
USR83313,1,PENDING,1,MEDIUM,1,0,0,1,,MADRAS,SELF_EMPLOYED,0,0,PENDING,MEDIUM,,False
USR83315,1,PENDING,1,MEDIUM,1,0,0,1,64839.0,CALCUTTA,FREELANCER,0,0,PENDING,MEDIUM,2025-07-01 00:00:00,False
USR83318,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,39401.5,CHENNAI | DILLI,STUDENT,0,1,VERIFIED,MEDIUM,2025-01-31 15:43:00,True
USR83326,2,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,19185.0,DELHI | KOLKATA,SELF_EMPLOYED | UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-04-29 00:00:00,True
USR83332,1,VERIFIED,1,MEDIUM,1,0,0,0,46715.0,BOMBAY,RETIRED,0,0,VERIFIED,MEDIUM,,False
USR83333,1,REJECTED,1,LOW,1,1,0,0,24890.0,HYDERABAD,FREELANCER,0,0,REJECTED,LOW,2025-07-10 08:23:10,False
USR83338,1,VERIFIED,1,LOW,1,0,0,0,,BENGALURU,BUSINESS_OWNER,1,0,VERIFIED,LOW,2025-04-15 07:37:00,False
USR83339,1,VERIFIED,1,LOW,1,0,0,0,42052.0,KOLKATA,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR83342,2,PENDING | VERIFIED,2,LOW,1,0,0,1,17860.0,PUNE,FARMER,0,2,PENDING,LOW,2025-07-31 00:00:00,True
USR83345,1,VERIFIED,1,MEDIUM,1,0,0,0,17.7,JALANDHAR,RETIRED,0,0,VERIFIED,MEDIUM,2024-02-29 00:00:00,False
USR83347,1,VERIFIED,1,LOW,1,0,0,0,32768.0,LUCKNOW,STUDENT,0,0,VERIFIED,LOW,2025-04-25 00:00:00,False
USR83348,2,VERIFIED,1,HIGH | LOW,2,0,1,0,77681.0,CHENNAI | HYDERABAD,FREELANCER | UNEMPLOYED,1,1,VERIFIED,HIGH,2025-12-08 00:00:00,True
USR83351,1,VERIFIED,1,LOW,1,0,0,0,23563.0,JAIPUR,UNEMPLOYED,0,0,VERIFIED,LOW,2026-03-12 00:00:00,False
USR83352,1,VERIFIED,1,MEDIUM,1,0,0,0,,LUDHIANA,STUDENT,0,0,VERIFIED,MEDIUM,2024-11-08 00:00:00,False
USR83359,2,PENDING | VERIFIED,2,HIGH | LOW,2,0,1,1,15316.0,HYD | LDH,FARMER | SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-06-19 12:02:28,True
USR83362,2,REJECTED | VERIFIED,2,HIGH | MEDIUM,2,1,1,0,34942.0,BENGALURU | PUNE,GIG_WORKER | UNEMPLOYED,0,0,REJECTED,MEDIUM,2024-05-30 00:00:00,True
USR83363,1,VERIFIED,1,LOW,1,0,0,0,33.1,JALANDHAR,GIG_WORKER,0,0,VERIFIED,LOW,2024-12-21 00:00:00,False
USR83364,1,VERIFIED,1,LOW,1,0,0,0,31448.0,CHENNAI,RETIRED,0,0,VERIFIED,LOW,,False
USR83365,1,VERIFIED,1,LOW,1,0,0,0,15721.0,BLR,UNEMPLOYED,0,1,VERIFIED,LOW,,False
USR83374,1,VERIFIED,1,HIGH,1,0,1,0,57598.0,PUNE,FREELANCER,0,1,VERIFIED,HIGH,2026-02-05 00:00:00,False
