merchant_id,transaction_count,total_transaction_value,average_transaction_value,unique_users,failed_transaction_count,chargeback_count,chargeback_amount,high_severity_chargeback_count,identity_mismatch_count,disconnected_relationship_count,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag,chargeback_records_per_transaction,chargeback_rate_eligible,chargeback_rate_min_volume,ticket_size_variance_ratio,high_chargeback_rate_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
MCH4187,3.0,31015.36,10338.453333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Tella, Hayre and Patla",EATING_PLACE,SOLE_PROPRIETOR,SUSPENDED,5812,JAIPUR,RAJASTHAN,2332.84,SUSPENDED,EATING_PLACE,1.0,1.0,0.0,1.0,False,0.0,False,,4.431702702857175,False,False,1,suspended merchant-master status,WATCH
MCH8036,2.0,22422.23,11211.115,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sarma, Madan and Pandey",MEDICAL_STORE,PARTNERSHIP,ACTIVE,5912,MUMBAI,MAHARASHTRA,2055.77,ACTIVE,MEDICAL_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,5.453487014597936,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6185,1.0,8224.15,8224.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3356,1.0,22531.59,22531.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9850,1.0,12164.93,12164.93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3430,1.0,16770.49,16770.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7911,1.0,24378.11,24378.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7934,4.0,17571.8,4392.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Srinivasan-Maharaj,RESTAURANTS,PARTNERSHIP,INACTIVE,5812,CHENNAI,TAMIL_NADU,1154.88,INACTIVE,RESTAURANTS,1.0,1.0,0.0,0.0,False,0.0,False,,3.8038151149903014,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8825,3.0,29499.519999999997,9833.173333333332,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"mandal, chaudhari and savant",GARMENTS,INDIVIDUAL,ACTIVE,5699,JALANDHAR,PUNJAB,1817.3,ACTIVE,GARMENTS,1.0,1.0,0.0,0.0,False,0.0,False,,5.410869605091802,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5513,2.0,17870.97,8935.485,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3566,3.0,25977.32,8659.106666666667,3.0,0.0,1.0,1771.56,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3685,2.0,28588.18,14294.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7292,2.0,28961.23,14480.615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6447,1.0,24415.67,24415.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,927.245,ACTIVE,HOTEL | RESTAURANT,1.0,2.0,1.0,0.0,True,0.0,False,,26.33141187064907,False,False,1,inconsistent merchant-master records,WATCH
MCH9004,4.0,25496.96,6374.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1025.405,ACTIVE | INACTIVE | SUSPENDED,APPAREL | CHEMIST | PHARMACIES,3.0,3.0,2.0,1.0,True,0.0,False,,6.216314529381074,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH5124,1.0,9213.0,9213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2332,1.0,8884.78,8884.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Toor Inc,HOSPITALITY,INDIVIDUAL,ACTIVE,07011,LUDHIANA,PUNJAB,,ACTIVE,HOSPITALITY,1.0,1.0,1.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2760,3.0,24443.17,8147.723333333332,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5060,4.0,71179.31,17794.8275,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1369,1.0,3429.1,3429.1,1.0,0.0,1.0,578.15,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH9512,1.0,5768.11,5768.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3080,2.0,33056.89,16528.445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,lad-soman,GROCERIES,SOLE_PROPRIETOR,ACTIVE,05411,JALANDHAR,PUNJAB,,ACTIVE,GROCERIES,1.0,1.0,1.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1694,2.0,13310.36,6655.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2767,2.0,28022.04,14011.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4814,MULTIPLE_VALUES,MULTIPLE_VALUES,1994.09,ACTIVE | INACTIVE,GARMENTS | GROCERY_STORES | TELECOM,2.0,3.0,2.0,0.0,True,0.0,False,,7.026272635638311,False,False,1,inconsistent merchant-master records,WATCH
MCH7752,1.0,2974.91,2974.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9671,3.0,45822.729999999996,15274.243333333332,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7127,1.0,17568.96,17568.96,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1427.165,ACTIVE,APPAREL | MEDICAL_STORE,1.0,2.0,0.0,0.0,True,1.0,False,,12.310391580511013,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH6465,2.0,18864.6,9432.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,528.185,ACTIVE | SUSPENDED,FASHION | MEDICAL_STORE,2.0,2.0,1.0,1.0,True,0.0,False,,17.857947499455683,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH5370,1.0,154.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1457.3000000000002,ACTIVE,DEPT_STORE | MEDICAL_STORE,1.0,2.0,1.0,0.0,True,0.0,False,,0.10567487819940985,False,False,1,inconsistent merchant-master records,WATCH
MCH8768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1033.9,ACTIVE | INACTIVE | SUSPENDED,DEPT_STORE | HOTEL | MISCELLANEOUS,3.0,3.0,0.0,1.0,True,0.0,False,,0.0,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH9788,2.0,30425.949999999997,15212.974999999999,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Karnik, Hayer and Khalsa",PHONE_SERVICE,PARTNERSHIP,ACTIVE,4814,LKO,UTTAR_PRADESH,1781.41,ACTIVE,PHONE_SERVICE,1.0,1.0,0.0,0.0,False,0.0,False,,0.0,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7274,1.0,13010.56,13010.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2188,2.0,28878.5,14439.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sundaram, Prakash and Sheth",FASHION,SOLE_PROPRIETOR,ACTIVE,5699,HYDERABAD,TELANGANA,,ACTIVE,FASHION,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8561,2.0,25426.21,12713.105,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MAHARASHTRA,2670.2250000000004,ACTIVE,CHEMIST | CLOTHING,1.0,2.0,1.0,0.0,True,0.0,False,,4.761061333782733,False,False,1,inconsistent merchant-master records,WATCH
MCH2426,2.0,34081.09,17040.545,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7227,1.0,14276.23,14276.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1085,1.0,24345.27,24345.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4066,1.0,430.66,430.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,972.63,ACTIVE,BOOK_STORE | DEPT_STORE,1.0,2.0,1.0,0.0,True,0.0,False,,0.44277885732498484,False,False,1,inconsistent merchant-master records,WATCH
MCH2603,2.0,20281.9,10140.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6832,1.0,17415.71,17415.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Chaudry, Barman and Patla",RESTAURANT,SOLE_PROPRIETOR,INACTIVE,5812,LUCKNOW,UTTAR_PRADESH,617.14,INACTIVE,RESTAURANT,1.0,1.0,0.0,0.0,False,0.0,False,,28.220031111255143,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4868,2.0,39990.3,19995.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1718,1.0,17809.1,17809.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Wason-Vaidya,RETAIL,PRIVATE_LIMITED,MULTIPLE_VALUES,5311,JALANDHAR,PUNJAB,705.66,ACTIVE | INACTIVE,RETAIL,2.0,1.0,0.0,0.0,True,0.0,False,,25.237508148400078,False,False,1,inconsistent merchant-master records,WATCH
MCH7217,1.0,12369.71,12369.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1021,3.0,61852.69,20617.563333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1537.785,ACTIVE,FOOD_SERVICES | GROCERY,1.0,2.0,0.0,0.0,True,0.0,False,,13.407312032132797,False,False,1,inconsistent merchant-master records,WATCH
MCH7303,1.0,20554.36,20554.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9337,2.0,7272.969999999999,3636.4849999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4533,1.0,6810.91,6810.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9812,4.0,83660.85,20915.2125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1563,1.0,5538.76,5538.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mandal-Biswas,TELECOM,PARTNERSHIP,SUSPENDED,4814,JAIPUR,RAJASTHAN,,SUSPENDED,TELECOM,1.0,1.0,0.0,1.0,False,0.0,False,,,False,False,1,suspended merchant-master status,WATCH
MCH7318,2.0,23902.11,11951.055,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Keer-Rao,TELECOM,PARTNERSHIP,ACTIVE,UNKNOWN,PUNE,MAHARASHTRA,502.45,ACTIVE,TELECOM,1.0,1.0,1.0,0.0,False,0.0,False,,23.785560752313664,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5509,3.0,14174.17,4724.723333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7531,1.0,7147.79,7147.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9278,1.0,5490.19,5490.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,7031.5,ACTIVE,STATIONERY | TRANSPORT,1.0,2.0,0.0,0.0,True,0.0,False,,0.7807992604707388,False,False,1,inconsistent merchant-master records,WATCH
MCH3331,3.0,36313.69,12104.563333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Shukla, Kadakia and Kata",GARMENTS,PRIVATE_LIMITED,ACTIVE,5699,LUDHIANA,PUNJAB,1008.43,ACTIVE,GARMENTS,1.0,1.0,0.0,0.0,False,0.0,False,,12.003374883069062,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3401,2.0,24366.15,12183.075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,chana llc,GROCERY_STORES,INDIVIDUAL,ACTIVE,5411,CHENNAI,TAMIL_NADU,3703.23,ACTIVE,GROCERY_STORES,1.0,1.0,0.0,0.0,False,0.0,False,,3.289851021945707,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1712,3.0,23601.65,7867.216666666667,3.0,0.0,1.0,405.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4380,2.0,10034.51,5017.255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1562,1.0,6673.74,6673.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1302,4.0,65533.11,16383.2775,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1916,5.0,80987.42,16197.484,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2797,1.0,9912.97,9912.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sandhu-Singh,HOTEL_LODGING,PARTNERSHIP,ACTIVE,07011,BENGALURU,KARNATAKA,1083.54,ACTIVE,HOTEL_LODGING,1.0,1.0,1.0,0.0,False,0.0,False,,9.148688557875113,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6187,2.0,22216.1,22216.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Shanker, Sastry and Rattan",TRAVEL,INDIVIDUAL,ACTIVE,4131,DILLI,DELHI,327.19,ACTIVE,TRAVEL,1.0,1.0,0.0,0.0,False,0.0,False,,67.89969131085913,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3083,1.0,901.5,901.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2989,2.0,31337.84,15668.92,2.0,1.0,1.0,1512.54,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3355,1.0,4276.0,4276.0,1.0,0.0,1.0,1866.0,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4878,4.0,63840.840000000004,15960.210000000001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5760,2.0,27193.5,13596.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8803,1.0,4252.26,4252.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4176,4.0,56713.0,14178.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sani-Bhalla,HOTEL_LODGING,INDIVIDUAL,ACTIVE,UNKNOWN,DELHI,DELHI,1216.13,ACTIVE,HOTEL_LODGING,1.0,1.0,1.0,0.0,False,0.0,False,,11.658498680239775,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1220,1.0,10483.44,10483.44,1.0,0.0,1.0,1286.87,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6007,2.0,36546.259999999995,18273.129999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5089,1.0,22141.12,22141.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Korpal-Parmer,RETAIL,PRIVATE_LIMITED,ACTIVE,05311,JAIPUR,RAJASTHAN,3730.0,ACTIVE,RETAIL,1.0,1.0,1.0,0.0,False,0.0,False,,5.935957104557641,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3106,1.0,17722.05,17722.05,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH5737,3.0,38585.01,12861.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1419.52,ACTIVE | INACTIVE,APPAREL | DEPT_STORE | GARMENTS | PHARMACIES,2.0,4.0,2.0,0.0,True,0.0,False,,9.060576814697926,False,False,1,inconsistent merchant-master records,WATCH
MCH9586,2.0,30667.3,15333.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ghose PLC,HOTELS,PRIVATE_LIMITED,ACTIVE,7011,CHENNAI,TAMIL_NADU,2522.89,ACTIVE,HOTELS,1.0,1.0,0.0,0.0,False,0.0,False,,6.077811557380623,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2321,4.0,29139.92,7284.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4403,1.0,9554.0,9554.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3226,3.0,21239.61,7079.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4677,3.0,37283.11,12427.703333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sethi, Bora and Karpe",STATIONERY,INDIVIDUAL,INACTIVE,5942,POONA,MAHARASHTRA,5089.5,INACTIVE,STATIONERY,1.0,1.0,0.0,0.0,False,0.0,False,,2.4418318760847497,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7275,3.0,36164.63,12054.876666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4047,1.0,23229.2,23229.2,1.0,0.0,1.0,1016.01,0.0,1.0,1.0,1.0,KAUL-BARAD,DEPT_STORE,SOLE_PROPRIETOR,ACTIVE,5311,MUMBAY,MAHARASHTRA,986.5,ACTIVE,DEPT_STORE,1.0,1.0,0.0,0.0,False,1.0,False,,23.547085656360874,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4196,1.0,420.74,420.74,1.0,0.0,2.0,2714.52,0.0,2.0,2.0,0.0,,,,,,,,,,,0.0,0.0,,,,2.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2731,2.0,18501.65,9250.825,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Krishna-Kumar,DEPARTMENT_STORE,PRIVATE_LIMITED,ACTIVE,5311,LUDHIANA,PUNJAB,1031.53,ACTIVE,DEPARTMENT_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,8.96806200498289,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6501,1.0,4581.24,4581.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ka1a-Garg,CLOTHING,SOLE_PROPRIETOR,ACTIVE,,LUDHIANA,PUNJAB,471.98,ACTIVE,CLOTHING,1.0,1.0,1.0,0.0,False,0.0,False,,9.70642823848468,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5029,1.0,13871.63,13871.63,1.0,0.0,1.0,3977.66,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6627,1.0,2947.61,2947.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4788,1.0,23025.65,23025.65,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Chauhan-Kh0s1a,GARMENTS,INDIVIDUAL,ACTIVE,05699,BANGALORE,KARNATAKA,109.29,ACTIVE,GARMENTS,1.0,1.0,1.0,0.0,False,1.0,False,,210.68396010613964,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2782,1.0,21150.52,21150.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6374,2.0,22339.25,11169.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1573,3.0,31582.230000000003,10527.410000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Tailor, Som and Soni",PHONE_SERVICE,PARTNERSHIP,ACTIVE,04814,JALANDHAR,PUNJAB,540.2,ACTIVE,PHONE_SERVICE,1.0,1.0,1.0,0.0,False,0.0,False,,19.487985931136617,False,False,0,No elevated analytical signals in the available data.,LOW
