node_id,node_type,degree,component_id,component_size,transaction_connected_component,risk_signal_count,investigation_priority
USR90167,USER,1,1937,5,True,1,WATCH
USR90168,USER,1,5697,3,True,1,WATCH
USR90179,USER,1,5720,2,True,1,WATCH
MCH5684,MERCHANT,1,5720,2,True,4,ELEVATED_REVIEW
USR90180,USER,1,681,9,True,1,WATCH
USR90181,USER,1,3822,3,True,2,WATCH
USR90186,USER,1,719,37,True,1,WATCH
USR90190,USER,1,3205,6,True,1,WATCH
USR90199,USER,1,2279,6,True,1,WATCH
USR90201,USER,1,5721,2,True,1,WATCH
MCH1162,MERCHANT,1,5721,2,True,0,LOW
USR90214,USER,1,5722,3,True,1,WATCH
MCH7032,MERCHANT,2,5722,3,True,0,LOW
USR90224,USER,1,1154,6,True,1,WATCH
USR90226,USER,2,71,5,True,1,WATCH
MCH8650,MERCHANT,1,71,5,True,0,LOW
USR90240,USER,1,5723,2,True,1,WATCH
MCH7732,MERCHANT,1,5723,2,True,3,ELEVATED_REVIEW
USR90244,USER,1,3112,3,True,1,WATCH
USR90245,USER,1,5724,2,True,1,WATCH
MCH9729,MERCHANT,1,5724,2,True,2,WATCH
USR90254,USER,1,4304,4,True,1,WATCH
USR90258,USER,1,5725,3,True,1,WATCH
MCH9925,MERCHANT,2,5725,3,True,0,LOW
USR90260,USER,1,2238,6,True,1,WATCH
USR90276,USER,2,2270,8,True,1,WATCH
USR90290,USER,1,5726,2,True,1,WATCH
MCH1740,MERCHANT,1,5726,2,True,0,LOW
USR90295,USER,2,2800,6,True,1,WATCH
MCH3813,MERCHANT,1,2800,6,True,0,LOW
USR90306,USER,1,1397,6,True,1,WATCH
USR90312,USER,1,3891,9,True,1,WATCH
USR90314,USER,1,4918,3,True,1,WATCH
USR90323,USER,1,1156,13,True,1,WATCH
USR90330,USER,2,829,8,True,1,WATCH
USR90333,USER,1,4525,5,True,1,WATCH
USR90336,USER,2,102,27,True,1,WATCH
USR90337,USER,1,175,5,True,1,WATCH
USR90342,USER,1,95,18,True,1,WATCH
USR90349,USER,1,366,17,True,1,WATCH
USR90354,USER,1,4505,4,True,1,WATCH
USR90357,USER,1,5727,2,True,1,WATCH
MCH1040,MERCHANT,1,5727,2,True,1,WATCH
USR90362,USER,1,2000,4,True,1,WATCH
USR90367,USER,1,2139,6,True,1,WATCH
USR90372,USER,1,1163,4,True,1,WATCH
USR90380,USER,1,2423,3,True,1,WATCH
USR90381,USER,1,1508,4,True,1,WATCH
USR90382,USER,1,2385,3,True,1,WATCH
USR90383,USER,1,1646,5,True,1,WATCH
USR90398,USER,1,995,16,True,1,WATCH
USR90402,USER,1,5728,2,True,1,WATCH
MCH3087,MERCHANT,1,5728,2,True,0,LOW
USR90403,USER,1,5729,2,True,1,WATCH
MCH2193,MERCHANT,1,5729,2,True,0,LOW
USR90405,USER,1,1374,4,True,1,WATCH
USR90418,USER,1,216,7,True,1,WATCH
USR90423,USER,1,2516,5,True,1,WATCH
USR90425,USER,2,2772,14,True,1,WATCH
USR90427,USER,1,5730,2,True,1,WATCH
MCH7661,MERCHANT,1,5730,2,True,4,ELEVATED_REVIEW
USR90432,USER,1,1613,8,True,1,WATCH
USR90434,USER,1,655,4,True,1,WATCH
USR90438,USER,1,5731,2,True,1,WATCH
MCH9823,MERCHANT,1,5731,2,True,2,WATCH
USR90441,USER,2,43,4,True,1,WATCH
MCH9806,MERCHANT,1,43,4,True,0,LOW
USR90449,USER,1,2117,10,True,1,WATCH
USR90458,USER,2,5732,3,True,1,WATCH
MCH6108,MERCHANT,1,5732,3,True,0,LOW
MCH6874,MERCHANT,1,5732,3,True,0,LOW
USR90461,USER,1,1056,7,True,1,WATCH
USR90463,USER,1,5733,2,True,5,ELEVATED_REVIEW
MCH2954,MERCHANT,1,5733,2,True,1,WATCH
USR90466,USER,1,1561,5,True,1,WATCH
USR90467,USER,1,147,29,True,1,WATCH
USR90471,USER,1,3516,4,True,1,WATCH
USR90478,USER,1,5734,3,True,1,WATCH
MCH7827,MERCHANT,2,5734,3,True,0,LOW
USR90481,USER,1,3192,5,True,1,WATCH
USR90488,USER,2,3129,9,True,1,WATCH
USR90492,USER,1,64,18,True,1,WATCH
USR90493,USER,1,1568,4,True,1,WATCH
USR90495,USER,1,940,6,True,1,WATCH
USR90502,USER,1,3719,3,True,1,WATCH
USR90503,USER,1,3342,21,True,1,WATCH
USR90505,USER,1,1023,12,True,1,WATCH
USR90511,USER,2,2016,7,True,1,WATCH
USR90513,USER,1,299,8,True,1,WATCH
USR90514,USER,1,1035,12,True,1,WATCH
USR90517,USER,1,5671,4,True,1,WATCH
USR90518,USER,1,900,6,True,1,WATCH
USR90525,USER,2,2648,5,True,1,WATCH
MCH9888,MERCHANT,1,2648,5,True,2,WATCH
USR90526,USER,2,260,5,True,1,WATCH
USR90528,USER,2,222,5,True,6,ELEVATED_REVIEW
MCH1102,MERCHANT,1,222,5,True,0,LOW
USR90532,USER,1,797,4,True,1,WATCH
USR90539,USER,1,2719,5,True,1,WATCH
USR90544,USER,1,5323,3,True,1,WATCH
USR90546,USER,2,2835,15,True,2,WATCH
USR90565,USER,1,5735,4,True,1,WATCH
MCH1106,MERCHANT,3,5735,4,True,1,WATCH
USR90580,USER,1,5736,2,True,1,WATCH
MCH2964,MERCHANT,1,5736,2,True,1,WATCH
USR90581,USER,1,2697,4,True,1,WATCH
USR90583,USER,1,3859,8,True,1,WATCH
USR90584,USER,1,3538,5,True,1,WATCH
USR90593,USER,1,1935,3,True,1,WATCH
USR90595,USER,1,2706,6,True,1,WATCH
USR90601,USER,1,2824,3,True,1,WATCH
USR90602,USER,1,2087,8,True,1,WATCH
USR90608,USER,2,2445,10,True,1,WATCH
USR90611,USER,1,3238,12,True,1,WATCH
USR90614,USER,2,5399,5,True,1,WATCH
USR90616,USER,1,1412,5,True,4,ELEVATED_REVIEW
USR90618,USER,1,134,4,True,1,WATCH
USR90626,USER,1,5737,3,True,1,WATCH
MCH7586,MERCHANT,2,5737,3,True,1,WATCH
USR90627,USER,1,5065,3,True,1,WATCH
USR90632,USER,1,1656,5,True,1,WATCH
USR90636,USER,1,3773,6,True,2,WATCH
USR90651,USER,1,1533,3,True,1,WATCH
USR90653,USER,1,470,27,True,4,ELEVATED_REVIEW
USR90657,USER,1,1023,12,True,1,WATCH
USR90658,USER,1,954,20,True,2,WATCH
USR90666,USER,1,4136,3,True,1,WATCH
USR90668,USER,1,190,13,True,1,WATCH
USR90674,USER,1,5738,2,True,1,WATCH
MCH7130,MERCHANT,1,5738,2,True,0,LOW
USR90680,USER,1,862,10,True,1,WATCH
MCH2464,MERCHANT,2,862,10,True,0,LOW
USR90683,USER,1,5739,2,True,1,WATCH
MCH4290,MERCHANT,1,5739,2,True,1,WATCH
USR90685,USER,2,838,16,True,2,WATCH
MCH6700,MERCHANT,2,838,16,True,0,LOW
USR90692,USER,1,5494,3,True,1,WATCH
USR90699,USER,2,5318,6,True,1,WATCH
MCH2643,MERCHANT,3,5318,6,True,0,LOW
USR90702,USER,1,4351,6,True,1,WATCH
USR90703,USER,1,1643,9,True,1,WATCH
USR90711,USER,1,4666,3,True,1,WATCH
USR90721,USER,1,4677,3,True,1,WATCH
USR90728,USER,1,1361,10,True,1,WATCH
USR90729,USER,1,1630,9,True,1,WATCH
USR90733,USER,2,131,50,True,1,WATCH
USR90735,USER,1,698,16,True,1,WATCH
USR90746,USER,1,4414,5,True,1,WATCH
USR90756,USER,1,1657,4,True,1,WATCH
USR90758,USER,1,1578,5,True,1,WATCH
USR90775,USER,1,3499,4,True,1,WATCH
USR90777,USER,1,5740,3,True,1,WATCH
MCH7739,MERCHANT,2,5740,3,True,3,ELEVATED_REVIEW
USR90779,USER,1,4888,4,True,1,WATCH
USR90788,USER,2,546,5,True,1,WATCH
MCH7957,MERCHANT,1,546,5,True,1,WATCH
USR90790,USER,1,278,9,True,1,WATCH
USR90793,USER,1,1032,11,True,1,WATCH
USR90800,USER,1,4745,4,True,1,WATCH
USR90801,USER,1,974,5,True,1,WATCH
USR90806,USER,1,5741,2,True,1,WATCH
MCH6030,MERCHANT,1,5741,2,True,0,LOW
USR90809,USER,1,5429,3,True,1,WATCH
USR90818,USER,1,26,5,True,1,WATCH
USR90820,USER,1,4789,3,True,1,WATCH
USR90824,USER,1,3183,4,True,1,WATCH
USR90835,USER,1,4505,4,True,1,WATCH
USR90837,USER,1,5202,4,True,1,WATCH
USR90842,USER,1,49,17,True,1,WATCH
USR90843,USER,1,4093,6,True,1,WATCH
USR90844,USER,1,1693,4,True,1,WATCH
USR90849,USER,1,4088,6,True,1,WATCH
USR90850,USER,1,1029,10,True,1,WATCH
USR90851,USER,1,4983,7,True,1,WATCH
USR90854,USER,1,1522,4,True,1,WATCH
USR90859,USER,1,5742,2,True,1,WATCH
MCH6829,MERCHANT,1,5742,2,True,0,LOW
USR90862,USER,1,203,37,True,1,WATCH
USR90863,USER,1,2380,6,True,1,WATCH
USR90870,USER,1,5301,5,True,1,WATCH
USR90874,USER,1,3405,3,True,3,ELEVATED_REVIEW
USR90897,USER,2,993,29,True,2,WATCH
USR90900,USER,1,4411,3,True,1,WATCH
USR90902,USER,1,1112,6,True,1,WATCH
USR90903,USER,1,3729,4,True,1,WATCH
USR90904,USER,1,2053,6,True,1,WATCH
USR90912,USER,1,4116,4,True,1,WATCH
USR90916,USER,1,4310,4,True,1,WATCH
USR90924,USER,1,2565,3,True,1,WATCH
USR90931,USER,1,4300,5,True,1,WATCH
USR90935,USER,1,4083,3,True,1,WATCH
USR90938,USER,2,5299,8,True,1,WATCH
MCH7250,MERCHANT,2,5299,8,True,0,LOW
USR90944,USER,2,3685,7,True,1,WATCH
USR90948,USER,1,5743,4,True,2,WATCH
MCH1741,MERCHANT,3,5743,4,True,0,LOW
USR90954,USER,1,1693,4,True,1,WATCH
USR90963,USER,1,2340,9,True,4,ELEVATED_REVIEW
USR90973,USER,1,1343,15,True,1,WATCH
USR90977,USER,1,2448,6,True,2,WATCH
USR90985,USER,1,5607,3,True,1,WATCH
USR90990,USER,1,2677,9,True,1,WATCH
USR90991,USER,1,58,15,True,1,WATCH
USR90993,USER,1,2235,12,True,4,ELEVATED_REVIEW
USR91014,USER,1,1989,20,True,1,WATCH
USR91018,USER,1,5744,2,True,1,WATCH
MCH3300,MERCHANT,1,5744,2,True,3,ELEVATED_REVIEW
USR91026,USER,1,4418,4,True,1,WATCH
USR91027,USER,1,1168,6,True,1,WATCH
USR91039,USER,1,733,16,True,1,WATCH
USR91040,USER,1,3886,5,True,2,WATCH
USR91043,USER,1,2541,4,True,1,WATCH
USR91045,USER,1,434,13,True,1,WATCH
USR91062,USER,1,80,31,True,1,WATCH
USR91063,USER,1,5745,2,True,1,WATCH
MCH3521,MERCHANT,1,5745,2,True,0,LOW
USR91064,USER,1,1683,3,True,1,WATCH
USR91065,USER,1,1381,6,True,1,WATCH
USR91073,USER,1,5746,2,True,1,WATCH
MCH9301,MERCHANT,1,5746,2,True,0,LOW
USR91074,USER,1,1162,13,True,2,WATCH
USR91079,USER,1,5747,2,True,1,WATCH
MCH7790,MERCHANT,1,5747,2,True,0,LOW
USR91082,USER,2,560,14,True,1,WATCH
USR91087,USER,1,945,25,True,1,WATCH
USR91090,USER,1,5748,2,True,1,WATCH
MCH2869,MERCHANT,1,5748,2,True,0,LOW
USR91091,USER,1,1292,15,True,1,WATCH
USR91098,USER,2,2456,14,True,1,WATCH
USR91100,USER,1,355,14,True,1,WATCH
USR91105,USER,1,5458,4,True,1,WATCH
USR91108,USER,1,4012,5,True,4,ELEVATED_REVIEW
USR91110,USER,1,5749,2,True,1,WATCH
MCH5822,MERCHANT,1,5749,2,True,0,LOW
USR91114,USER,1,1217,12,True,1,WATCH
USR91117,USER,2,1551,20,True,1,WATCH
USR91132,USER,1,5722,3,True,1,WATCH
USR91139,USER,1,4563,4,True,1,WATCH
USR91143,USER,1,5750,3,True,1,WATCH
MCH8726,MERCHANT,2,5750,3,True,0,LOW
USR91153,USER,1,4707,6,True,1,WATCH
USR91158,USER,1,3995,3,True,1,WATCH
USR91166,USER,1,3926,6,True,1,WATCH
USR91167,USER,1,4022,8,True,1,WATCH
USR91169,USER,1,617,3,True,1,WATCH
USR91183,USER,1,3877,3,True,1,WATCH
USR91189,USER,2,1953,7,True,1,WATCH
MCH8996,MERCHANT,1,1953,7,True,3,ELEVATED_REVIEW
USR91204,USER,2,355,14,True,1,WATCH
USR91210,USER,1,5751,2,True,1,WATCH
MCH7095,MERCHANT,1,5751,2,True,1,WATCH
USR91224,USER,1,4069,8,True,1,WATCH
USR91226,USER,1,4910,3,True,1,WATCH
USR91228,USER,1,2421,6,True,1,WATCH
USR91231,USER,1,5305,3,True,1,WATCH
USR91232,USER,1,5216,3,True,1,WATCH
USR91239,USER,1,5752,2,True,1,WATCH
MCH3649,MERCHANT,1,5752,2,True,0,LOW
USR91244,USER,1,883,5,True,1,WATCH
USR91248,USER,2,1859,6,True,1,WATCH
USR91249,USER,1,1265,5,True,1,WATCH
USR91254,USER,1,315,6,True,1,WATCH
USR91259,USER,1,2958,4,True,1,WATCH
USR91265,USER,1,370,36,True,1,WATCH
USR91270,USER,1,2295,19,True,1,WATCH
USR91276,USER,1,3637,6,True,1,WATCH
USR91293,USER,2,1868,14,True,1,WATCH
USR91295,USER,1,3308,6,True,1,WATCH
USR91304,USER,1,884,8,True,1,WATCH
USR91309,USER,1,37,28,True,1,WATCH
USR91319,USER,1,2406,3,True,1,WATCH
USR91322,USER,2,1478,5,True,1,WATCH
MCH4806,MERCHANT,1,1478,5,True,3,ELEVATED_REVIEW
USR91338,USER,1,5326,5,True,1,WATCH
USR91341,USER,1,5753,2,True,1,WATCH
MCH6942,MERCHANT,1,5753,2,True,0,LOW
USR91350,USER,1,1572,13,True,1,WATCH
USR91364,USER,1,5754,3,True,1,WATCH
MCH3685,MERCHANT,2,5754,3,True,0,LOW
USR91365,USER,1,742,7,True,1,WATCH
USR91368,USER,1,3921,4,True,1,WATCH
USR91370,USER,1,1342,6,True,1,WATCH
USR91373,USER,1,3545,7,True,1,WATCH
USR91375,USER,1,213,18,True,1,WATCH
USR91378,USER,1,5755,3,True,1,WATCH
MCH2330,MERCHANT,2,5755,3,True,0,LOW
USR91382,USER,1,33,9,True,1,WATCH
USR91388,USER,1,5756,2,True,1,WATCH
MCH9567,MERCHANT,1,5756,2,True,0,LOW
USR91393,USER,1,3937,4,True,1,WATCH
USR91395,USER,1,958,6,True,1,WATCH
USR91403,USER,1,351,25,True,1,WATCH
USR91405,USER,1,299,8,True,1,WATCH
USR91406,USER,1,5068,3,True,1,WATCH
USR91410,USER,1,427,5,True,1,WATCH
USR91417,USER,1,431,12,True,1,WATCH
USR91419,USER,1,2597,8,True,1,WATCH
USR91425,USER,1,4891,4,True,4,ELEVATED_REVIEW
USR91436,USER,1,5667,3,True,1,WATCH
USR91446,USER,1,3837,3,True,6,ELEVATED_REVIEW
USR91448,USER,1,5755,3,True,1,WATCH
USR91452,USER,1,2966,4,True,1,WATCH
USR91456,USER,1,4638,5,True,1,WATCH
USR91478,USER,1,624,4,True,1,WATCH
USR91479,USER,2,685,18,True,1,WATCH
MCH9284,MERCHANT,2,685,18,True,3,ELEVATED_REVIEW
USR91480,USER,1,163,3,True,1,WATCH
USR91481,USER,1,3461,4,True,1,WATCH
USR91487,USER,1,5757,2,True,1,WATCH
MCH8223,MERCHANT,1,5757,2,True,0,LOW
USR91495,USER,2,1213,14,True,1,WATCH
USR91496,USER,1,5750,3,True,1,WATCH
USR91500,USER,1,3597,5,True,1,WATCH
USR91504,USER,2,2143,10,True,1,WATCH
USR91508,USER,2,774,35,True,1,WATCH
USR91515,USER,1,5758,2,True,1,WATCH
MCH2077,MERCHANT,1,5758,2,True,1,WATCH
USR91520,USER,1,219,10,True,1,WATCH
USR91525,USER,1,4469,3,True,1,WATCH
USR91526,USER,1,445,32,True,1,WATCH
USR91528,USER,1,1363,7,True,1,WATCH
USR91531,USER,1,2364,4,True,1,WATCH
USR91532,USER,1,2562,6,True,1,WATCH
USR91534,USER,1,373,25,True,2,WATCH
USR91537,USER,1,750,7,True,1,WATCH
USR91539,USER,1,3557,4,True,1,WATCH
USR91544,USER,1,4814,4,True,1,WATCH
USR91554,USER,1,5614,3,True,1,WATCH
USR91555,USER,2,3564,6,True,1,WATCH
MCH8912,MERCHANT,2,3564,6,True,1,WATCH
USR91565,USER,1,1312,4,True,4,ELEVATED_REVIEW
USR91570,USER,1,3868,5,True,2,WATCH
USR91577,USER,1,46,6,True,1,WATCH
USR91582,USER,1,1347,6,True,1,WATCH
USR91583,USER,1,80,31,True,1,WATCH
USR91590,USER,1,2705,5,True,1,WATCH
USR91598,USER,1,2295,19,True,1,WATCH
USR91607,USER,1,5407,3,True,1,WATCH
USR91617,USER,1,4809,5,True,1,WATCH
USR91619,USER,1,2416,4,True,1,WATCH
USR91625,USER,1,587,7,True,1,WATCH
USR91628,USER,1,1437,6,True,1,WATCH
USR91630,USER,1,643,3,True,1,WATCH
USR91639,USER,1,139,3,True,1,WATCH
USR91644,USER,1,3093,7,True,1,WATCH
USR91645,USER,1,4975,3,True,1,WATCH
USR91654,USER,1,3983,11,True,1,WATCH
USR91665,USER,1,21,12,True,1,WATCH
USR91676,USER,1,330,6,True,1,WATCH
USR91681,USER,1,4646,5,True,1,WATCH
USR91688,USER,1,5029,3,True,1,WATCH
USR91689,USER,1,4863,3,True,1,WATCH
USR91694,USER,1,5264,5,True,2,WATCH
USR91714,USER,1,557,6,True,1,WATCH
USR91715,USER,1,1166,6,True,1,WATCH
USR91717,USER,1,5759,2,True,1,WATCH
MCH6863,MERCHANT,1,5759,2,True,0,LOW
USR91723,USER,1,1061,8,True,1,WATCH
USR91727,USER,1,2792,4,True,2,WATCH
USR91729,USER,1,1853,5,True,1,WATCH
USR91735,USER,2,3561,5,True,1,WATCH
USR91737,USER,2,751,38,True,1,WATCH
USR91741,USER,1,1383,13,True,1,WATCH
USR91746,USER,1,2058,5,True,1,WATCH
USR91748,USER,1,4930,3,True,1,WATCH
USR91758,USER,1,1531,13,True,1,WATCH
USR91759,USER,1,4052,4,True,1,WATCH
USR91760,USER,1,4218,4,True,1,WATCH
USR91768,USER,1,1095,4,True,1,WATCH
USR91776,USER,1,5680,5,True,1,WATCH
USR91777,USER,1,3753,5,True,1,WATCH
USR91793,USER,1,5760,2,True,1,WATCH
MCH1309,MERCHANT,1,5760,2,True,0,LOW
USR91797,USER,1,1352,11,True,1,WATCH
USR91805,USER,1,2393,3,True,2,WATCH
USR91807,USER,1,2042,23,True,1,WATCH
USR91811,USER,1,5548,3,True,3,ELEVATED_REVIEW
USR91823,USER,1,2286,3,True,1,WATCH
USR91825,USER,1,435,12,True,1,WATCH
USR91830,USER,1,5618,3,True,1,WATCH
USR91836,USER,1,2181,17,True,1,WATCH
USR91841,USER,1,5251,4,True,2,WATCH
USR91842,USER,1,1779,4,True,1,WATCH
USR91849,USER,1,3443,4,True,1,WATCH
USR91852,USER,1,3566,5,True,2,WATCH
USR91870,USER,1,5761,2,True,1,WATCH
MCH7917,MERCHANT,1,5761,2,True,0,LOW
USR91877,USER,1,1504,13,True,1,WATCH
USR91899,USER,1,984,15,True,1,WATCH
USR91902,USER,1,3237,6,True,1,WATCH
USR91906,USER,1,1591,7,True,1,WATCH
USR91910,USER,1,2156,4,True,1,WATCH
USR91912,USER,1,1055,11,True,1,WATCH
USR91913,USER,1,870,14,True,1,WATCH
USR91919,USER,1,749,11,True,1,WATCH
USR91922,USER,1,5762,2,True,1,WATCH
MCH4707,MERCHANT,1,5762,2,True,0,LOW
USR91928,USER,1,5083,3,True,1,WATCH
USR91931,USER,1,4094,5,True,1,WATCH
USR91933,USER,1,837,10,True,1,WATCH
USR91934,USER,1,5763,2,True,5,ELEVATED_REVIEW
MCH3192,MERCHANT,1,5763,2,True,0,LOW
USR91946,USER,1,72,5,True,1,WATCH
USR91955,USER,2,3607,7,True,1,WATCH
USR91958,USER,1,5764,2,True,1,WATCH
MCH2151,MERCHANT,1,5764,2,True,0,LOW
USR91960,USER,1,5151,3,True,1,WATCH
USR91962,USER,1,3600,4,True,1,WATCH
USR91965,USER,1,1881,3,True,1,WATCH
USR91971,USER,1,6,5,True,1,WATCH
USR91974,USER,1,1702,18,True,1,WATCH
USR91976,USER,1,4898,4,True,1,WATCH
USR91979,USER,1,1877,5,True,1,WATCH
USR91982,USER,1,2344,5,True,1,WATCH
USR91984,USER,1,840,5,True,1,WATCH
USR91986,USER,1,2702,3,True,1,WATCH
USR91993,USER,1,2139,6,True,1,WATCH
USR91995,USER,1,5293,5,True,1,WATCH
USR92001,USER,1,147,29,True,1,WATCH
USR92026,USER,1,2349,3,True,1,WATCH
USR92027,USER,1,1257,10,True,1,WATCH
USR92036,USER,1,2598,4,True,1,WATCH
USR92040,USER,2,5765,4,True,1,WATCH
MCH1570,MERCHANT,1,5765,4,True,0,LOW
MCH1669,MERCHANT,2,5765,4,True,0,LOW
USR92045,USER,1,677,6,True,1,WATCH
USR92046,USER,1,5766,2,True,2,WATCH
MCH6763,MERCHANT,1,5766,2,True,0,LOW
USR92056,USER,1,3616,3,True,1,WATCH
USR92059,USER,2,1457,25,True,1,WATCH
USR92066,USER,1,2467,3,True,2,WATCH
USR92067,USER,1,1629,3,True,1,WATCH
USR92076,USER,1,1820,4,True,1,WATCH
USR92078,USER,2,2010,14,True,1,WATCH
USR92095,USER,1,5767,2,True,1,WATCH
MCH4748,MERCHANT,1,5767,2,True,0,LOW
USR92099,USER,1,3174,4,True,1,WATCH
USR92100,USER,1,5768,2,True,1,WATCH
MCH5343,MERCHANT,1,5768,2,True,0,LOW
USR92103,USER,1,2262,9,True,1,WATCH
USR92111,USER,1,3274,4,True,5,ELEVATED_REVIEW
USR92116,USER,1,5302,3,True,1,WATCH
USR92121,USER,1,3467,5,True,1,WATCH
USR92128,USER,1,427,5,True,1,WATCH
USR92129,USER,1,2630,4,True,1,WATCH
USR92132,USER,1,1302,6,True,2,WATCH
USR92133,USER,1,945,25,True,1,WATCH
USR92142,USER,1,2511,3,True,1,WATCH
USR92159,USER,1,1109,6,True,1,WATCH
USR92160,USER,1,5769,2,True,1,WATCH
MCH7500,MERCHANT,1,5769,2,True,0,LOW
USR92163,USER,1,5770,3,True,1,WATCH
MCH6199,MERCHANT,2,5770,3,True,0,LOW
USR92168,USER,1,497,3,True,1,WATCH
USR92170,USER,1,685,18,True,1,WATCH
USR92174,USER,1,5771,2,True,5,ELEVATED_REVIEW
MCH6533,MERCHANT,1,5771,2,True,3,ELEVATED_REVIEW
USR92179,USER,1,3955,4,True,1,WATCH
USR92186,USER,1,3475,4,True,1,WATCH
USR92187,USER,1,5772,2,True,1,WATCH
MCH4818,MERCHANT,1,5772,2,True,1,WATCH
USR92196,USER,1,2607,5,True,1,WATCH
USR92197,USER,1,1316,4,True,1,WATCH
USR92199,USER,1,2995,3,True,1,WATCH
USR92201,USER,1,1295,11,True,1,WATCH
USR92206,USER,1,4182,6,True,1,WATCH
USR92208,USER,2,2209,5,True,1,WATCH
MCH8780,MERCHANT,1,2209,5,True,0,LOW
USR92209,USER,1,3784,6,True,1,WATCH
USR92210,USER,1,2973,6,True,1,WATCH
USR92215,USER,1,3418,4,True,1,WATCH
USR92221,USER,2,873,6,True,1,WATCH
USR92234,USER,1,5765,4,True,1,WATCH
USR92250,USER,2,719,37,True,1,WATCH
USR92253,USER,1,792,5,True,1,WATCH
USR92255,USER,1,5183,3,True,1,WATCH
USR92271,USER,1,3901,3,True,2,WATCH
USR92272,USER,1,5192,3,True,1,WATCH
USR92278,USER,2,146,48,True,1,WATCH
USR92283,USER,2,3342,21,True,2,WATCH
USR92285,USER,1,2184,24,True,1,WATCH
USR92289,USER,1,84,11,True,1,WATCH
USR92304,USER,1,1793,9,True,1,WATCH
USR92306,USER,1,4837,5,True,1,WATCH
USR92313,USER,2,1182,7,True,1,WATCH
USR92324,USER,1,3527,5,True,1,WATCH
USR92327,USER,1,4423,3,True,1,WATCH
USR92328,USER,1,4519,4,True,1,WATCH
USR92329,USER,1,2851,12,True,1,WATCH
USR92348,USER,1,2850,7,True,1,WATCH
USR92349,USER,1,165,7,True,1,WATCH
USR92350,USER,2,278,9,True,1,WATCH
USR92358,USER,2,1492,7,True,1,WATCH
USR92384,USER,1,5133,3,True,1,WATCH
USR92400,USER,1,1452,11,True,1,WATCH
USR92402,USER,1,1573,5,True,1,WATCH
USR92403,USER,1,5245,3,True,1,WATCH
USR92406,USER,2,2214,12,True,1,WATCH
USR92419,USER,1,1310,8,True,1,WATCH
USR92424,USER,1,221,4,True,1,WATCH
USR92426,USER,1,943,6,True,1,WATCH
USR92429,USER,2,1966,15,True,1,WATCH
USR92434,USER,1,1826,6,True,1,WATCH
USR92436,USER,1,1988,5,True,1,WATCH
USR92457,USER,1,3847,4,True,1,WATCH
USR92458,USER,2,373,25,True,1,WATCH
USR92460,USER,1,520,5,True,1,WATCH
USR92463,USER,1,5754,3,True,4,ELEVATED_REVIEW
USR92467,USER,1,1502,10,True,1,WATCH
USR92468,USER,1,3192,5,True,3,ELEVATED_REVIEW
USR92470,USER,2,2649,11,True,1,WATCH
USR92477,USER,1,1688,4,True,1,WATCH
USR92479,USER,1,4619,3,True,1,WATCH
USR92480,USER,1,5170,3,True,1,WATCH
USR92483,USER,1,2766,5,True,1,WATCH
USR92490,USER,1,3979,3,True,1,WATCH
USR92506,USER,1,1107,8,True,1,WATCH
USR92511,USER,1,4476,3,True,1,WATCH
USR92514,USER,1,2628,5,True,1,WATCH
USR92517,USER,1,4264,3,True,1,WATCH
USR92527,USER,1,1181,3,True,1,WATCH
USR92557,USER,1,3603,6,True,1,WATCH
USR92558,USER,1,1747,8,True,1,WATCH
USR92564,USER,1,5773,2,True,1,WATCH
MCH1685,MERCHANT,1,5773,2,True,3,ELEVATED_REVIEW
USR92570,USER,1,1004,3,True,1,WATCH
USR92572,USER,1,2424,7,True,1,WATCH
USR92593,USER,1,4099,4,True,1,WATCH
USR92596,USER,1,1785,10,True,1,WATCH
USR92598,USER,1,4070,8,True,1,WATCH
USR92603,USER,1,2676,11,True,1,WATCH
USR92610,USER,1,1373,5,True,1,WATCH
USR92611,USER,2,158,42,True,1,WATCH
USR92614,USER,1,3870,3,True,3,ELEVATED_REVIEW
USR92616,USER,1,699,5,True,1,WATCH
USR92620,USER,1,5774,2,True,1,WATCH
MCH3517,MERCHANT,1,5774,2,True,0,LOW
USR92621,USER,1,5775,3,True,1,WATCH
MCH5875,MERCHANT,2,5775,3,True,0,LOW
USR92635,USER,1,1024,3,True,1,WATCH
USR92638,USER,1,4465,4,True,1,WATCH
USR92639,USER,1,3655,5,True,1,WATCH
USR92643,USER,1,5275,4,True,1,WATCH
USR92655,USER,1,297,4,True,1,WATCH
USR92656,USER,2,279,9,True,1,WATCH
USR92663,USER,1,5776,2,True,1,WATCH
MCH2412,MERCHANT,1,5776,2,True,0,LOW
USR92681,USER,1,5777,2,True,1,WATCH
MCH4900,MERCHANT,1,5777,2,True,1,WATCH
USR92683,USER,1,2080,4,True,1,WATCH
USR92685,USER,1,2593,6,True,1,WATCH
USR92686,USER,1,5045,3,True,1,WATCH
USR92688,USER,1,4948,3,True,1,WATCH
USR92689,USER,1,5778,2,True,1,WATCH
MCH8802,MERCHANT,1,5778,2,True,0,LOW
USR92692,USER,1,94,16,True,1,WATCH
USR92696,USER,1,499,30,True,1,WATCH
USR92701,USER,1,3932,5,True,1,WATCH
USR92706,USER,1,4062,4,True,1,WATCH
USR92709,USER,2,1039,23,True,1,WATCH
USR92714,USER,1,4732,4,True,1,WATCH
USR92716,USER,1,1385,5,True,1,WATCH
USR92720,USER,1,719,37,True,1,WATCH
